RecordID,Incident_ID,AddressRaw,AddressStandardized,AlarmDateTimeAmericaNY,CauseOfIgnition,FireAreaOfOrigin,FireType,HeatSource,IncidentDurationMinutes,ItemFirstIgnited,Latitude,Longitude,PropertyLossDollars,PropertyUse,StreetName,StreetNumber,StreetPostDirection,StreetPredirection,StreetSuffix,UnitFirstArrive,UnitFirstResponseTimeMinutes,Year,ZipCode
1873,201800006321,600 MASON STREET,600 MASON ST,2018/07/12 00:22:55+00,Unintentional,"Cooking area, kitchen",Building fire,"Heat from powered equipment, other",63.70000076,Appliance housing or casing,38.02000046,-78.47000122,2500,Multifamily dwelling,MASON,600, , ,ST,E5,3.06999993,2018,22902
1874,201800006359,1335 LEE STREET,1335 LEE ST,2018/07/13 19:02:35+00, , ,"Outside rubbish, trash or waste fire", ,7.19999981, ,38.02999878,-78.5,0,Street or road in commercial area,LEE,1335, , ,ST,E5,5.55999994,2018,22904
1875,201800006394,1115 EMMET STREET NORTH,1115 EMMET ST N,2018/07/14 15:59:24+00,Failure of equipment or heat source,"Conduit, pipe, utility, or ventilation shaft",Building fire,Electrical arcing,183.3999939,Exterior roof covering or finish,38.04999924,-78.5,15000,"General retail, other",EMMET,1115,N, ,ST,TRK9,8.44999981,2018,22903
1876,201800006558,103 DARIEN TERRACE,103 DARIEN TER,2018/07/19 18:17:51+00, , ,"Cooking fire, confined to container", ,28.70000076, ,38.02000046,-78.47000122,0,Multifamily dwelling,DARIEN,103, , ,TER,E5,3.61999989,2018,22902
1877,201800006581,1648 RIO HILL DRIVE,1648 RIO HILL DR,2018/07/20 03:09:06+00,Unintentional,"Cooking area, kitchen",Building fire,Heat source: other,70.80000305,Appliance housing or casing,38.08000183,-78.47000122,0,Multifamily dwelling,RIO HILL,1648, , ,DR,E1,4.30000019,2018,22901
1878,201800006658,111 DANBURY COURT,111 DANBURY CT,2018/07/22 18:22:06+00,Unintentional,"Exterior balcony, unenclosed porch",Outside equipment fire,"Radiated, conducted heat from operating equipment",48.20000076,Appliance housing or casing,38.02000046,-78.47000122,300,Multifamily dwelling,DANBURY,111, , ,CT,E5,5.69000006,2018,22902
1879,201800007070,1390 STONE CREEK LANE,1390 STONE CREEK LN,2018/08/05 03:00:39+00,Cause under investigation,Undetermined,"Fire, other",Candle,26.89999962,Undetermined,38,-78.48999786,0,Multifamily dwelling,STONE CREEK,1390, , ,LN,E7,5.92999983,2018,22902
1880,201800007626,5TH STREET SOUTHWEST,5TH ST SW,2018/08/23 19:50:53+00,Cause under investigation,Undetermined,Passenger vehicle fire,Undetermined,14.39999962,Undetermined,38.00999832,-78.51000214,0,Highway or divided highway,5TH, ,SW, ,ST,E7,7.48999977,2018,22902
1881,201800007643,500 1ST STREET SOUTH,500 1ST ST S,2018/08/24 06:07:06+00, , ,Brush or brush-and-grass mixture fire, ,22.60000038, ,38.02999878,-78.48000336,0,Vehicle parking area,1ST,500,S, ,ST,E5,6.30000019,2018,22902
1882,201800007854,1211 VILLA LANE,1211 VILLA LN,2018/08/30 21:06:22+00,Cause under investigation,Undetermined,Building fire,Undetermined,145.69999695,Undetermined,38.00999832,-78.51999664,120900,Multifamily dwelling,VILLA,1211, , ,LN,E10,6.9000001,2018,22903
1883,201800007870,1211 VILLA LANE,1211 VILLA LN,2018/08/31 05:27:33+00,Cause under investigation,Undetermined,Building fire,Undetermined,416.20001221,Undetermined,38.00999832,-78.51999664,1450800,Multifamily dwelling,VILLA,1211, , ,LN,BC6,6.59000015,2018,22903
1884,201800008241,210 SOUTH PANTOPS DRIVE,210 SOUTH PANTOPS DR,2018/09/09 20:34:35+00,Unintentional,"Cooking area, kitchen","Cooking fire, confined to container","Heat from powered equipment, other",47.09999847,"Cooking materials, including edible materials",38.02999878,-78.44999695,0,Multifamily dwelling,SOUTH PANTOPS,210, , ,DR,E1,7.32999992,2018,22911
1885,201800008303,2145 INGLEWOOD DRIVE,2145 INGLEWOOD DR,2018/09/11 21:19:56+00, , ,"Cooking fire, confined to container", ,11.10000038, ,38.06999969,-78.48999786,0,Multifamily dwelling,INGLEWOOD,2145, , ,DR,E1,8.56999969,2018,22901
1886,201800008309,2613 HYDRAULIC ROAD,2613 HYDRAULIC RD,2018/09/12 00:28:35+00, , ,"Cooking fire, confined to container", ,21.79999924, ,38.06999969,-78.5,0,Multifamily dwelling,HYDRAULIC,2613, , ,RD,E1,6,2018,22901
1887,201800008311,820 MALLSIDE FOREST COURT,820 MALLSIDE FOREST CT,2018/09/12 01:05:05+00, , ,"Cooking fire, confined to container", ,16, ,38.08000183,-78.47000122,0,Multifamily dwelling,MALLSIDE FOREST,820, , ,CT,E1,10.39999962,2018,22901
1888,201800008342,INTERSTATE 64,I-64,2018/09/12 22:55:23+00,Unintentional,Undetermined,Passenger vehicle fire,Undetermined,10.80000019,Undetermined,38.02000046,-78.58000183,0,Highway or divided highway,I-64, , , , ,E10,9.02999973,2018,22903
1889,201800008345,508 16TH STREET NORTHWEST,508 16TH ST NW,2018/09/12 23:37:21+00,Failure of equipment or heat source,"Cooking area, kitchen",Building fire,"Spark, ember, or flame from operating equipment",47,Cabinetry (including built-in),38.04000092,-78.5,1000,Multifamily dwelling,16TH,508,NW, ,ST,E7,5.98000002,2018,22903
1890,201800008376,826 HARDY DRIVE,826 HARDY DR,2018/09/13 23:54:01+00, , ,"Outside rubbish, trash or waste fire", ,10.10000038, ,38.02999878,-78.48999786,0,Multifamily dwelling,HARDY,826, , ,DR,E7,4.42999983,2018,22903
1891,201800008537,1831 AVON STREET EXTENSION,1831 AVON STREET EXT,2018/09/18 01:41:11+00,Unintentional,"Highway, parking lot, street: on or near",Passenger vehicle fire,Undetermined,57,Undetermined,37.99000168,-78.5,50000,Vehicle parking area,AVON STREET,1831, , ,EXT,E7,10.47000027,2018,22902
1892,201800009009,511 12TH STREET NORTHWEST,511 12TH ST NW,2018/09/30 04:07:27+00,Cause under investigation,"Exterior balcony, unenclosed porch",Building fire,Undetermined,72.80000305,"Furniture, utensils, other",38.04000092,-78.48999786,0,1 or 2 family dwelling,12TH,511,NW, ,ST,E5,5.42000008,2018,22903
1893,201800009018,201 ELLIOTT AVENUE,201 ELLIOTT AVE,2018/09/30 07:32:03+00, , ,"Outside rubbish fire, other", ,28.89999962, ,38.02000046,-78.48999786,0,Street or road in commercial area,ELLIOTT,201, , ,AVE,E5,4.76999998,2018,22902
1894,201800009026,1610 MONTICELLO AVENUE,1610 MONTICELLO AVE,2018/09/30 16:03:46+00,Unintentional,"Cooking area, kitchen","Cooking fire, confined to container","Heat from powered equipment, other",18.89999962,"Cooking materials, including edible materials",38.02000046,-78.47000122,1,1 or 2 family dwelling,MONTICELLO,1610, , ,AVE,E7,5.57000017,2018,22902
1895,201800009078,I64EB @ 115MM,MM 115 I-64 EB,2018/10/02 12:16:18+00, , ,Passenger vehicle fire, ,38.09999847, ,38.02999878,-78.58999634,0, ,I-64,MM 115,EB, , ,E10,8.56000042,2018,22903
1896,201800009165,817 WATSON AVENUE,817 WATSON AVE,2018/10/04 23:31:07+00,Unintentional,"Cooking area, kitchen","Cooking fire, confined to container","Heat from powered equipment, other",37.5,"Cooking materials, including edible materials",38.04000092,-78.47000122,0,1 or 2 family dwelling,WATSON,817, , ,AVE,E1,5.53999996,2018,22901
1897,201800009382,1131 5TH STREET SOUTHWEST,1131 5TH ST SW,2018/10/11 20:06:34+00,Cause under investigation,"Bathroom, checkroom, lavatory, locker room",Building fire,Undetermined,73.19999695,Undetermined,38.00999832,-78.5,2000,"Food and beverage sales, grocery store",5TH,1131,SW, ,ST,E5,5.61000013,2018,22903
1898,201800009392,401 FAIRWAY AVENUE,401 FAIRWAY AVE,2018/10/12 00:18:27+00,Cause undetermined after investigation,"Engine area, running gear, wheel area",Passenger vehicle fire,Undetermined,48.09999847,Undetermined,38.02999878,-78.45999908,5000,"Residential street, road or residential driveway",FAIRWAY,401, , ,AVE,E5,7.82000017,2018,22902
1899,201800009649,1907 EMMET STREET NORTH,1907 EMMET ST N,2018/10/19 02:07:35+00,Unintentional,"Engine area, running gear, wheel area",Passenger vehicle fire,"Spark, ember, or flame from operating equipment",53.90000153,"Electrical wire, cable insulation",38.06000137,-78.48999786,2500,Vehicle parking area,EMMET,1907,N, ,ST,E1,5.73000002,2018,22901
1900,201800009887,1516 JEFFERSON PARK AVENUE,1516 JEFFERSON PARK AVE,2018/10/25 20:13:12+00, , ,Dumpster or other outside trash receptacle fire, ,14.10000038, ,38.02999878,-78.5,0,Graded and cared-for plots of land,JEFFERSON PARK,1516, , ,AVE,E10,5.90999985,2018,22903
1901,201800009908,1600 6TH STREET SOUTHEAST,1600 6TH ST SE,2018/10/26 11:16:03+00,Unintentional,"Bedroom - < 5 persons; included are jail or prison",Fire in mobile home used as fixed residence,Cigarette,22,"Bedding; blanket, sheet, comforter",38.02000046,-78.48999786,0,1 or 2 family dwelling,6TH,1600,SE, ,ST,TRK9,6.98999977,2018,22902
1902,201800009921,2309 TARLETON DRIVE,2309 TARLETON DR,2018/10/26 18:26:04+00, , ,"Chimney or flue fire, confined to chimney or flue", ,16.60000038, ,38.06999969,-78.47000122,0, ,TARLETON,2309, , ,DR,BC1,8.10999966,2018,22901
1903,201800009958,1304 JACKSON DRIVE,1304 JACKSON DR,2018/10/27 12:09:41+00, , ,Building fire, ,60.79999924, ,38,-78.51999664,2000,1 or 2 family dwelling,JACKSON,1304, , ,DR,E10,11,2018,22902
1904,201800010042,2214 IVY ROAD,2214 IVY RD,2018/10/29 15:23:48+00, , ,"Cooking fire, confined to container", ,14, ,38.04000092,-78.51999664,0,Restaurant or cafeteria,IVY,2214, , ,RD,E10,6.30000019,2018,22903
1905,201800010335,221 LAKE CLUB COURT,221 LAKE CLUB CT,2018/11/06 15:02:44+00,Unintentional,"Cooking area, kitchen","Cooking fire, confined to container","Heat from powered equipment, other",28.20000076,"Organic materials, other",38,-78.48999786,0,Multifamily dwelling,LAKE CLUB,221, , ,CT,E7,7.3499999,2018,22902
1906,201800010403,1623 MERIDIAN STREET,1623 MERIDIAN ST,2018/11/08 23:35:10+00,Unintentional,"Cooking area, kitchen","Fire, other","Radiated, conducted heat from operating equipment",26.5,"Cooking materials, including edible materials",38.00999832,-78.48000336,0,Multifamily dwelling,MERIDIAN,1623, , ,ST,BC1,6.25,2018,22902
1907,201800010587,1500 RUGBY ROAD,1500 RUGBY RD,2018/11/13 20:46:07+00,Unintentional,"Cooking area, kitchen","Cooking fire, confined to container","Heat from direct flame, convection currents",63.90000153,"Cooking materials, including edible materials",38.06000137,-78.48999786,500,1 or 2 family dwelling,RUGBY,1500, , ,RD,E7,5.92999983,2018,22903
1908,201800010898,11TH GARAGE,117 11TH ST SW,2018/11/23 02:14:26+00, , ,Dumpster or other outside trash receptacle fire, ,24.39999962, ,38.02999878,-78.5,0,Vehicle parking area,11TH,117,SW, ,ST,E5,5.57000017,2018,22903
1909,201800010962,814 PROSPECT AVENUE,814 PROSPECT AVE,2018/11/25 15:20:09+00,Unintentional,"Common room, den, family room, living room, lounge",Building fire,Candle,49.70000076,Decoration,0,0,3000,1 or 2 family dwelling,PROSPECT,814, , ,AVE,E5,4.82999992,2018,22903
1910,201800011033,1700 EMMET STREET NORTH,1700 EMMET ST N,2018/11/27 20:31:53+00,Failure of equipment or heat source,"Highway, parking lot, street: on or near",Road freight or transport vehicle fire,"Radiated, conducted heat from operating equipment",16.89999962,Tire,38.06000137,-78.48999786,0,"Street, other",EMMET,1700,N, ,ST,TRK9,5.82999992,2018,22901
1911,201800011472,304 OLD LYNCHBURG ROAD,304 OLD LYNCHBURG RD,2018/12/09 23:51:29+00,Unintentional,"Engine area, running gear, wheel area",Passenger vehicle fire,Heat source: other,59.79999924,"Item first ignited, other",38.00999832,-78.51999664,0, ,OLD LYNCHBURG,304, , ,RD,BC1,7,2018,22903
1912,201800011491,2111 MICHIE DRIVE,2111 MICHIE DR,2018/12/10 13:36:51+00,Unintentional,"Common room, den, family room, living room, lounge",Building fire,Electrical arcing,97.80000305,"Electrical wire, cable insulation",38.06000137,-78.48999786,2500,Multifamily dwelling,MICHIE,2111, , ,DR,E1,7.71999979,2018,22901
1913,201900000405,1900 CARR'S HILL ROAD,1900 CARR'S HILL RD,2019/01/14 21:20:15+00,Cause undetermined after investigation,"Conduit, pipe, utility, or ventilation shaft",Fires in structure other than in a building,"Spark, ember, or flame from operating equipment",153.80000305,"Electrical wire, cable insulation",38.04000092,-78.5,100000,Steam or heat generating plant,CARR'S HILL,1900, , ,RD,E10,5.28000021,2019,22903
1914,201900000471,502 RUGBY ROAD,502 RUGBY RD,2019/01/17 00:43:47+00,Unintentional,"Cooking area, kitchen","Cooking fire, confined to container","Radiated, conducted heat from operating equipment",33,Household utensils,38.04000092,-78.5,0,"Sorority house, fraternity house",RUGBY,502, , ,RD,E7,8,2019,22903
1915,201900000841,290 MASSIE ROAD,290 MASSIE RD,2019/01/29 19:54:40+00, , ,"Cooking fire, confined to container", ,15, ,38.04000092,-78.51000214,0,"Adult education center, college classroom",MASSIE,290, , ,RD,E1,6.57000017,2019,22904
1916,201900000923,2228 GREENBRIER DRIVE,2228 GREENBRIER DR,2019/02/01 14:36:34+00,Unintentional,"Laundry area, wash house (laundry)",Building fire,"Spark, ember, or flame from operating equipment",59.90000153,"Dust, fiber, lint, including sawdust and excelsior",38.06000137,-78.47000122,1500,"Elementary school, including kindergarten",GREENBRIER,2228, , ,DR,BC1,7.98000002,2019,22901
1917,201900001212,I64 MM 118,MM 118 I-64,2019/02/10 15:02:42+00,Unintentional,Cargo/trunk area - all vehicles,Passenger vehicle fire,"Hot or smoldering object, other",13.19999981,Multiple items first ignited,38.02000046,-78.54000092,0,Highway or divided highway,I-64,MM 118, , , ,E10,6.32999992,2019,22903
1918,201900001524,1540 FOUNDERS PLACE,1540 FOUNDERS PL,2019/02/21 11:51:11+00, , ,Building fire, ,48.20000076, ,38,-78.48999786,0,"24-hour care Nursing homes, 4 or more persons",FOUNDERS,1540, , ,PL,E5,6.9000001,2019,22902
1919,201900001732,720 MONTROSE AVENUE,720 MONTROSE AVE,2019/02/27 04:36:50+00,Unintentional,"Attic: vacant, crawl space above top story, cupola",Building fire,"Heat from direct flame, convection currents",134.8999939,Flammable liquid/gas - in/from final container,38.02000046,-78.48000336,60000,1 or 2 family dwelling,MONTROSE,720, , ,AVE,CHF1,2.26999998,2019,22902
1920,201900002123,1730 RESERVOIR ROAD,1730 RESERVOIR RD,2019/03/11 19:31:20+00, , ,Brush or brush-and-grass mixture fire, ,31.79999924, ,38.02999878,-78.55999756,0,Beach,RESERVOIR,1730, , ,RD,E10,12.77999973,2019,22903
1921,201900002134,606 DRUID AVENUE,606 DRUID AVE,2019/03/12 07:44:40+00,Unintentional,Interior stairway or ramp,Building fire,Electrical arcing,156.30000305,"Interior wall covering excluding drapes, etc.",38.02000046,-78.48000336,25000,1 or 2 family dwelling,DRUID,606, , ,AVE,E5,6.42000008,2019,22902
1922,201900002297,600 BURGOYNE ROAD,600 BURGOYNE RD,2019/03/17 18:36:40+00, , ,"Natural vegetation fire, other", ,18.20000076, ,38.06000137,-78.51000214,0,Multifamily dwelling,BURGOYNE,600, , ,RD,E1,3.50999999,2019,22901
1923,201900002932,INTERSTATE 64 WEST,I-64 WB,2019/04/05 16:42:03+00, , ,Road freight or transport vehicle fire, ,23.79999924, ,38.00999832,-78.51000214,0, ,I-64, ,WB, , ,E7,10.60000038,2019,22902
1924,201900003220,583 BRANDON AVENUE,583 BRANDON AVE,2019/04/13 23:44:53+00,Cause under investigation,"Bedroom - 5+ persons; including barrack/dormitory",Building fire,Undetermined,107.80000305,Undetermined,38.02999878,-78.5,100000,"Dormitory type residence, other",BRANDON,583, , ,AVE,E4,5.55000019,2019,22903
1925,201900003240,1884 WESTVIEW ROAD,1884 WESTVIEW RD,2019/04/14 15:36:24+00,Failure of equipment or heat source,"Cooking area, kitchen",Building fire,"Spark, ember, or flame from operating equipment",91.5,Appliance housing or casing,38.04999924,-78.5,15000,1 or 2 family dwelling,WESTVIEW,1884, , ,RD,E10,15.72000027,2019,22903
1926,201900003245,2208 NORTH BERKSHIRE ROAD,2208 NORTH BERKSHIRE RD,2019/04/14 20:42:10+00,Unintentional,"Cooking area, kitchen",Building fire,"Spark, ember, or flame from operating equipment",90.90000153,"Cooking materials, including edible materials",38.06000137,-78.5,5000,1 or 2 family dwelling,NORTH BERKSHIRE,2208, , ,RD,E10,9.14000034,2019,22901
1927,201900003544,1309 WEST MAIN STREET,1309 W MAIN ST,2019/04/23 23:23:58+00,Cause under investigation,"Wall assembly, concealed wall space",Building fire,Heat source: other,99.59999847,"Organic materials, other",38.02999878,-78.5,500,"Hotel/motel, commercial",MAIN,1309, ,W,ST,E7,3.16000009,2019,22903
1928,201900003560,1802 SOLOMON ROAD,1802 SOLOMON RD,2019/04/24 16:01:41+00,Cause under investigation,"Function area, other",Building fire,Undetermined,66.80000305,Undetermined,38.06999969,-78.5,30000,1 or 2 family dwelling,SOLOMON,1802, , ,RD,E1,5.67999983,2019,22901
1929,201900004447,I64 WEST @ 116MM,MM 116 I-64 WB,2019/05/20 20:09:13+00,Failure of equipment or heat source,"Engine area, running gear, wheel area",Passenger vehicle fire,Undetermined,18.5,Undetermined,38.02000046,-78.58000183,0, ,I-64,MM 116,WB, , ,E10,6.78999996,2019,22903
1930,201900004509,104 14TH STREET NORTHWEST,104 14TH ST NW,2019/05/22 19:32:04+00, , ,Brush or brush-and-grass mixture fire, ,25.60000038, ,38.02999878,-78.5,0,Graded and cared-for plots of land,14TH,104,NW, ,ST,E10,3.61999989,2019,22903
1931,201900004544,1089 EAST WATER STREET,1089 E WATER ST,2019/05/23 19:49:24+00,Unintentional,"Outside area, other",Brush or brush-and-grass mixture fire,Cigarette,12,"Chips, including wood chips",38.02999878,-78.47000122,1,"Street, other",WATER,1089, ,E,ST,E4,3.68000007,2019,22902
1932,201900004583,1210 LEE STREET,1210 LEE ST,2019/05/24 20:13:01+00, , ,"Outside rubbish fire, other", ,10.80000019, ,38.02999878,-78.5,0,"Outside or special property, other",LEE,1210, , ,ST,E10,1.04999995,2019,22903
1933,201900004604,2021 IVY ROAD,2021 IVY RD,2019/05/25 07:39:47+00,Unintentional,"Bathroom, checkroom, lavatory, locker room",Building fire,"Heat from powered equipment, other",93.30000305,"Electrical wire, cable insulation",38.04000092,-78.51000214,25000,Multifamily dwelling,IVY,2021, , ,RD,BC1,9.46000004,2019,22903
1934,201900005291,455 2ND STREET SOUTHEAST,455 2ND ST SE,2019/06/15 10:11:24+00, , ,"Natural vegetation fire, other", ,12.60000038, ,38.02999878,-78.48000336,0,Street or road in commercial area,2ND,455,SE, ,ST,E7,5.94999981,2019,22902
1935,201900005315,901 ROSE HILL DRIVE,901 ROSE HILL DR,2019/06/15 20:00:29+00,Intentional,"Outside area, other","Outside rubbish, trash or waste fire",Match,12.80000019,"Rubbish, trash, or waste",38.04000092,-78.48999786,0, ,ROSE HILL,901, , ,DR,E7,7.32999992,2019,22903
1936,201900005322,2300 COMMONWEALTH DRIVE,2300 COMMONWEALTH DR,2019/06/15 21:35:53+00, , ,"Natural vegetation fire, other", ,19.89999962, ,38.06999969,-78.48999786,0,"Personal service, including barber & beauty shops",COMMONWEALTH,2300, , ,DR,E1,6.9000001,2019,22901
1937,201900005446,215 WEST WATER STREET,215 W WATER ST,2019/06/20 05:28:23+00,Cause undetermined after investigation,Undetermined,Dumpster or other outside trash receptacle fire,Undetermined,18.39999962,Undetermined,38.02999878,-78.48000336,500,"Street, other",WATER,215, ,W,ST,E5,6.53000021,2019,22902
1938,201900005519,2111 MICHIE DRIVE,2111 MICHIE DR,2019/06/23 01:34:55+00,Cause undetermined after investigation,"Entranceway, lobby",Outside equipment fire,Electrical arcing,30,"Electrical wire, cable insulation",38.06000137,-78.48999786,30,Multifamily dwelling,MICHIE,2111, , ,DR,E1,7.05999994,2019,22901
1939,201900005551,735 ORANGEDALE AVENUE,735 ORANGEDALE AVE,2019/06/23 20:10:40+00,Unintentional,"Open area - outside; included are farmland, field","Cooking fire, confined to container","Spark, ember, or flame from operating equipment",11.89999962,Undetermined,38.02000046,-78.5,0,1 or 2 family dwelling,ORANGEDALE,735, , ,AVE,E7,5.94999981,2019,22903
1940,201900005773,2454 OLD IVY ROAD,2454 OLD IVY RD,2019/07/01 14:50:59+00,Failure of equipment or heat source,"Storage area, other","Fire, other",Heat source: other,23.60000038,"Item first ignited, other",38.04999924,-78.51999664,0,Refrigerated storage,OLD IVY,2454, , ,RD,E1,7.53999996,2019,22903
