RecordID,Offense,IncidentID,BlockNumber,StreetName,Agency,DateReported,HourReported,ReportingOfficer
20959,Towed Vehicle,201700028380,300,UNIVERSITY CIR,CPD,2017/08/19 15:32:00+00,1132,"Cundiff, Ross"
20960,Larceny - Theft from Building,201700028389,100,ROBINSON WOODS,CPD,2017/08/19 15:23:00+00,1123,"Burnett, James"
20961,Vandalism,201700028362,400,GARRETT ST,CPD,2017/08/19 08:20:00+00,0420,"Blackwell, Ryan"
20962,Towed Vehicle,201700028366,100,E SOUTH ST,CPD,2017/08/19 08:00:00+00,0400,"Baber, Christian"
20963,Drug/Narcotics Violation,201700028359,1400,SHORT 18TH ST,CPD,2017/08/19 07:41:00+00,0341,"Adams, Jonathan"
20964,Lost/FoundProperty,201700028313,600,E MARKET ST,CPD,2017/08/19 04:58:00+00,0058,"Wagner, Christopher "
20965,Larceny - From Motor Vehicle,201700028320,2000,MICHIE DR,CPD,2017/08/19 04:15:00+00,0015,"Maney, Edward"
20966,Found/Recovered Property,201700028237,100,14TH ST NW,CPD,2017/08/19 03:56:00+00,2356,"Wagner, Christopher "
20967,Hit and Run,201700028339,1800,HYDRAULIC RD,CPD,2017/08/19 03:47:00+00,2347,"Handy, Russell"
20968,Assist Citizen - Mental/TDO/ECO,201700028337,200,W WATER ST,CPD,2017/08/19 03:40:00+00,2340,"Arreguin, Arron"
20969,Drunkeness DIP,201700028328,800,E JEFFERSON ST,CPD,2017/08/19 03:24:00+00,2324,"Fink, James"
20970,Assault Simple,201700028307,1200,CEDARS CT,CPD,2017/08/19 02:50:00+00,2250,"Burchardt, Rudy"
20971,Assault Intimidation,201700028309,300,"7 1/2 ST SW, 2",CPD,2017/08/19 01:19:00+00,2119,"Wu, Tsun"
20972,Assault Simple,201700028286,900,PRESTON AVE,CPD,2017/08/18 21:00:00+00,1700,"Marshall, Shawn"
20973,Fraud-false pretense,201700028283,1100,5TH ST SW,CPD,2017/08/18 19:30:00+00,1530,"Woodzell, Logan"
20974,Phone Calls - Threat or Obscene,201700028271,2000,GREENBRIER DR,CPD,2017/08/18 18:09:00+00,1409,"Barredo, Michael"
20975,Burglary,201700028270,1500,VIRGINIA AVE,CPD,2017/08/18 17:43:00+00,1343,"Cundiff, Ross"
20976,Suspicious Activity,201700028263,500,7 1/2 ST SW,CPD,2017/08/18 17:00:00+00,1300,"Ketchum, Eric"
20977,Misc - Criminal Call,201700028260,100,OLD FIFTH CIR,CPD,2017/08/18 16:45:00+00,1245,"Barredo, Michael"
20978,Lost/FoundProperty,201700028259,200,RIDGE MCINTIRE RD,CPD,2017/08/18 16:05:00+00,1205,"Burnett, James"
20979,Assault Intimidation,201700028255,100,"RIVERSIDE AVE, B",CPD,2017/08/18 15:59:00+00,1159,"Jones, Larry"
20980,Hit and Run,201700028249,1200,6TH ST SE,CPD,2017/08/18 14:15:00+00,1015,"Trammell, Ryan"
20981,Accident - w/out Injuries,201700028243,1100,E WATER ST,CPD,2017/08/18 13:42:00+00,0942,"Burnett, James"
20982,Hit and Run,201700028250,600,LOCUST AVE,CPD,2017/08/18 13:28:00+00,0928,"Burnett, James"
20983,Larceny - All Other,201700028225,600,E MAIN ST,CPD,2017/08/18 08:17:00+00,0417,"Freivald, Jon"
20984,Larceny - All Other,201700028206,700,PROSPECT AVE,CPD,2017/08/18 04:41:00+00,0041,"Fortune, Clifford"
20985,Death Investigation - DOA,201700028169,800,NASSAU ST,CPD,2017/08/18 01:50:00+00,2150,"Zhang, Kai"
20986,Hit and Run,201700028176,400,BRANDON AVE,CPD,2017/08/17 23:27:00+00,1927,"Babij, Joshua"
20987,Assault Simple,201700028163,1400,VINE ST,CPD,2017/08/17 21:13:00+00,1713,"Wu, Tsun"
20988,Towed Vehicle,201700028152,700,ALBEMARLE ST,CPD,2017/08/17 18:03:00+00,1403,"Sipe, Larry"
20989,Towed Vehicle,201700028140,600,MOSELEY DR,CPD,2017/08/17 16:30:00+00,1230,"Sipe, Larry"
20990,Towed Vehicle,201700028139,500,MOSELEY DR,CPD,2017/08/17 16:07:00+00,1207,"Sipe, Larry"
20991,Towed Vehicle,201700028136,400,BRANDON AVE,CPD,2017/08/17 15:34:00+00,1134,"Sipe, Larry"
20992,Vandalism,201700028128,1800,MONTICELLO RD,CPD,2017/08/17 13:50:00+00,0950,"Trammell, Ryan"
20993,Larceny - All Other,201700028118,700,NALLE ST,CPD,2017/08/17 12:30:00+00,0830,"Ketchum, Eric"
20994,Towed Vehicle,201700028117,400,13TH ST NW,CPD,2017/08/17 11:53:00+00,0753,"Sipe, Larry"
20995,Assault Simple,201700028110,300,5TH ST SW,CPD,2017/08/17 10:40:00+00,0640,"Blackwell, Kyle"
20996,Found/Recovered Property,201700028098,500,6TH ST SE,CPD,2017/08/17 07:15:00+00,0315,"Stein, Nathan"
20997,Lost/FoundProperty,201700028091,100,W MAIN ST,CPD,2017/08/17 06:39:00+00,0239,"Adams, Jonathan"
20998,Assist Citizen - Mental/TDO/ECO,201700028047,200,RIDGE ST,CPD,2017/08/17 04:31:00+00,0031,"Gower, Charles"
20999,Larceny - All Other,201700028048,900,PRESTON AVE,CPD,2017/08/17 03:54:00+00,2354,"Gower, Charles"
21000,Assault Simple,201700028065,800,MADISON AVE,CPD,2017/08/17 03:00:00+00,2300,"Zhang, Kai"
21001,Assault Simple,201700028056,1100,EMMET ST N,CPD,2017/08/17 02:30:00+00,2230,"Zhang, Kai"
21002,Suspicious Activity,201700028050,400,WATER ST,CPD,2017/08/17 02:15:00+00,2215,"Hickey, Declan"
21003,Assault Aggravated,201700028087,200,E MARKET ST,CPD,2017/08/17 02:00:00+00,2200,"Gibson, Lee"
21004,Missing Person-adult,201700028075,1700,CHERRY AVE,CPD,2017/08/17 01:00:00+00,2100,"Fink, James"
21005,Assist Citizen - Mental/TDO/ECO,201700028061,600,E MARKET ST,CPD,2017/08/16 23:50:00+00,1950,"Houchens, Logan"
21006,Towed Vehicle,201700028067,1000,E WATER ST,CPD,2017/08/16 22:57:00+00,1857,"Newton, Arla"
21007,Fraud-false pretense,201700028043,2300,FONTAINE AVE,CPD,2017/08/16 21:30:00+00,1730,"Zhang, Kai"
21008,Motor Vehicle Theft,201700028034,400,FAIRWAY AVE,CPD,2017/08/16 18:30:00+00,1430,"Sorokti, Craig"
21009,Suspicious Activity,201700028021,400,E MAIN ST,CPD,2017/08/16 18:00:00+00,1400,"Hubert, Gloria"
21010,Larceny - All Other,201700028023,200,MONTE VISTA AVE,CPD,2017/08/16 17:00:00+00,1300,"Shiflett, Tammy"
21011,Larceny - From Motor Vehicle,201700028020,400,FLATTS WEST VILLAGE,CPD,2017/08/16 15:17:00+00,1117,"Shiflett, Tammy"
21012,Burglary,201700028018,2300,HIGHLAND AVE,CPD,2017/08/16 13:35:00+00,0935,"Barredo, Michael"
21013,Disorderly Conduct,201700027997,500,1ST ST S,CPD,2017/08/16 09:40:00+00,0540,"Blackwell, Ryan"
21014,Assault Simple,201700027998,600,E MAIN ST,CPD,2017/08/16 05:26:00+00,0126,"Byrd, Timothy"
21015,Assault Intimidation,201700027996,1200,EMMET ST N,CPD,2017/08/16 05:09:00+00,0109,"Blank, Alexander"
21016,Robbery/Conversion,201700027983,1600,MERIDIAN ST,CPD,2017/08/16 02:16:00+00,2216,"Burchardt, Rudy"
21017,Found/Recovered Property,201700027957,600,E MARKET ST,CPD,2017/08/16 01:55:00+00,2155,"Raines, Christopher"
21018,Burglary,201700027965,2400,SUNSET RD,CPD,2017/08/16 01:19:00+00,2119,"Houchens, Logan"
21019,Vandalism,201700027818,700,PROSPECT AVE,CPD,2017/08/15 19:50:00+00,1550,"Zhang, Kai"
21020,Lost/FoundProperty,201700027934,1100,EMMET ST N,CPD,2017/08/15 19:28:00+00,1528,"Barredo, Michael"
21021,Misc - Non-Criminal Call,201700027928,100,E MARKET ST,CPD,2017/08/15 19:20:00+00,1520,"Frazier, Mark"
21022,Larceny - All Other,201700027926,100,MCINTIRE PARK DR,CPD,2017/08/15 18:20:00+00,1420,"Belinski, Thomas"
21023,Larceny - From Motor Vehicle,201700027925,1500,ROSA TER,CPD,2017/08/15 17:23:00+00,1323,"Hagedorn, Donna"
21024,Lost/FoundProperty,201700027896,200,ELLIEWOOD AVE,CPD,2017/08/15 16:00:00+00,1200,"Barredo, Michael"
21025,Found/Recovered Property,201700027911,600,E MARKET ST,CPD,2017/08/15 15:31:00+00,1131,"Hagedorn, Donna"
21026,Suspicious Activity,201700027910,1100,OTTER ST,CPD,2017/08/15 15:25:00+00,1125,"Hamill, Annmarie"
21027,Towed Vehicle,201700027903,300,10TH ST SW,CPD,2017/08/15 14:39:00+00,1039,"Sipe, Larry"
21028,Hit and Run,201700027886,700,CHERRY AVE,CPD,2017/08/15 10:25:00+00,0625,"Sanchez, Jose"
21029,Suspicious Activity,201700027853,600,E MARKET ST,CPD,2017/08/15 02:50:00+00,2250,"Raines, Christopher"
21030,Motor Vehicle Theft,201700027824,500,CHERRY AVE,CPD,2017/08/15 01:58:00+00,2158,"Newton, Arla"
21031,Assist Citizen - Mental/TDO/ECO,201700027845,700,1ST ST S,CPD,2017/08/15 01:47:00+00,2147,"Faerber, Timothy"
21032,Suspicious Activity,201700027850,500,PRESTON AVE,CPD,2017/08/15 01:27:00+00,2127,"Waddy, Tremayne"
21033,Found/Recovered Property,201700027838,600,E MARKET ST,CPD,2017/08/14 23:26:00+00,1926,"Burchardt, Rudy"
21034,Weapons Violations,201700027822,100,E MARKET ST,CPD,2017/08/14 21:30:00+00,1730,"Cole, Richard"
21035,Fraud-false pretense,201700027819,900,"SOUTH FIRST STREET, F",CPD,2017/08/14 21:19:00+00,1719,"Stayments, Ronald "
21036,Assault Simple,201700027800,300,250 BYPASS,CPD,2017/08/14 20:48:00+00,1648,"Belinski, Thomas"
21037,Larceny - From Motor Vehicle,201700027797,800,PRESTON AVE,CPD,2017/08/14 20:05:00+00,1605,"Hiner, Kim"
21038,Hit and Run,201700027606,200,E MAIN ST,CPD,2017/08/14 19:29:00+00,1529,"Newton, Arla"
21039,Assault Aggravated,201700027765,300,250 BYPASS,CPD,2017/08/14 17:10:00+00,1310,"Belinski, Thomas"
21040,Suspicious Activity,201700027779,100,E MARKET ST,CPD,2017/08/14 16:13:00+00,1213,"Sorokti, Craig"
21041,Disorderly Conduct,201700027751,700,"PROSPECT, F",CPD,2017/08/14 08:34:00+00,0434,"Martin, Thomas"
21042,Suspicious Activity,201700027738,300,7TH ST NW,CPD,2017/08/14 04:08:00+00,0008,"Byrd, Timothy"
21043,Misc - Criminal Call,201700027720,100,E MARKET ST,CPD,2017/08/14 01:40:00+00,2140,"Huber, Christopher"
21044,Forgery/Counterfeiting,201700027709,2000,MICHIE DR,CPD,2017/08/14 01:35:00+00,2135,"Davis, Charles"
21045,Assault Aggravated,201700027722,500,E MARKET ST,CPD,2017/08/14 01:15:00+00,2115,"Childers, Lynn"
21046,Bomb Threat,201700027711,600,E MARKET ST,CPD,2017/08/13 22:07:00+00,1807,"Gibson, Lee"
21047,Larceny - Theft from Building,201700027702,1400,"SHORT 18TH ST, B",CPD,2017/08/13 20:48:00+00,1648,"Johnston, Ernest"
21048,Assault Simple,201700027697,900,ROCK CREEK RD,CPD,2017/08/13 20:38:00+00,1638,"Hulme, Brett"
21049,Lost/FoundProperty,201700027745,600,E MAIN ST,CPD,2017/08/13 18:00:00+00,1400,"Mooney, James "
21050,Larceny - All Other,201700027688,200,W MAIN ST,CPD,2017/08/13 16:00:00+00,1200,"Brake, Marc"
21051,Misc - Criminal Call,201700027682,400,"GARRETT ST, A",CPD,2017/08/13 13:45:00+00,0945,"Cundiff, Ross"
21052,Assault Simple,201700027673,300,"EAST MAIN ST., 2",CPD,2017/08/13 08:00:00+00,0400,"Curtis, David"
21053,Phone Calls - Threat or Obscene,201700027615,1700,UNIVERSITY AVE,CPD,2017/08/13 06:10:00+00,0210,"Sanchez, Jose"
21054,Misc - Criminal Call,201700027662,100,E MARKET ST,CPD,2017/08/13 03:59:00+00,2359,"Mitchell, Victor"
21055,Towed Vehicle,201700027670,400,WATER ST,CPD,2017/08/13 02:38:00+00,2238,"Sandridge, Jeffrey"
21056,Towed Vehicle,201700027671,100,4TH ST SE,CPD,2017/08/13 02:35:00+00,2235,"Fitzgerald, Thomas"
21057,Misc - Criminal Call,201700027668,300,E MAIN ST,CPD,2017/08/13 00:00:00+00,2000,"Woodzell, Logan"
21058,Drunkeness DIP,201700039535,1100,5TH ST SW,CPD,2017/08/12 21:57:00+00,1757,"Oneill, Maeve"
21059,Towed Vehicle,201700028705,1200,MONTICELLO AVE,CPD,2017/08/12 20:27:00+00,1627,"Pendleton, Eric"
21060,Homicide-murder/non-negligent,201700027665,100,4TH ST SE,CPD,2017/08/12 16:00:00+00,1200,"Young, Steven"
21061,Prowler - Peeping  Tom,201700027641,700,RIDGE ST,CPD,2017/08/12 08:40:00+00,0440,"Sprouse, David"
21062,Driving Under the Influence,201700027643,1400,EMMET ST N,CPD,2017/08/12 08:25:00+00,0425,"Blank, Alexander"
21063,Assault Simple,201700027646,200,2ND ST SW,CPD,2017/08/12 06:49:00+00,0249,"Arreguin, Arron"
21064,Vandalism,201700027626,1900,THOMSON RD,CPD,2017/08/12 05:44:00+00,0144,"Maisano, Andrew"
21065,Assault Aggravated,201700027613,500,STEWART ST,CPD,2017/08/12 03:48:00+00,2348,"Blackwell, Ryan"
21066,Suspicious Activity,201700027587,2200,HYDRAULIC RD,CPD,2017/08/11 23:27:00+00,1927,"Burchardt, Rudy"
21067,Hit and Run,201700027572,,EMMET ST N,CPD,2017/08/11 22:50:00+00,1850,"Raines, Christopher"
21068,Vandalism,201700027601,300,AVON ST,CPD,2017/08/11 22:16:00+00,1816,"Rexrode, Trevor"
21069,Suspicious Activity,201700027586,200,E MAIN ST,CPD,2017/08/11 21:58:00+00,1758,"Wagner, Christopher "
21070,Hit and Run,201700027591,200,MAURY AVE,CPD,2017/08/11 20:51:00+00,1651,"Faerber, Timothy"
21071,Fraud-false pretense,201700027550,1100,RIVER RD,CPD,2017/08/11 17:10:00+00,1310,"Neal, Rob"
21072,Towed Vehicle,201700027539,2400,SUNSET RD,CPD,2017/08/11 15:26:00+00,1126,"Sipe, Larry"
21073,Towed Vehicle,201700027536,2000,JEFFERSON PARK AVE,CPD,2017/08/11 15:02:00+00,1102,"Sipe, Larry"
21074,Larceny - All Other,201700027508,1200,CARLTON AVE,CPD,2017/08/11 06:50:00+00,0250,"Blackwell, Ryan"
21075,Assault Simple,201700027478,2300,NORTH BERKSHIRE RD,CPD,2017/08/11 04:42:00+00,0042,"Burchardt, Rudy"
21076,Larceny - All Other,201700027502,900,PAGE ST,CPD,2017/08/11 04:30:00+00,0030,"Blackwell, Kyle"
21077,Death Investigation - DOA,201700027453,1400,E HIGH ST,CPD,2017/08/11 02:25:00+00,2225,"Wagner, Christopher "
21078,Hit and Run,201700027467,1100,5TH ST SW,CPD,2017/08/11 01:50:00+00,2150,"Fink, James"
21079,Larceny - Shoplifitng,201700027457,1400,UNIVERSITY AVE,CPD,2017/08/10 22:58:00+00,1858,"Gower, Charles"
21080,Assault Intimidation,201700027459,700,PROSPECT AVE,CPD,2017/08/10 22:50:00+00,1850,"Fink, James"
21081,Assault Simple,201700027461,1400,SHORT 18TH ST,CPD,2017/08/10 22:12:00+00,1812,"Faerber, Timothy"
21082,Towed Vehicle,201700027446,200,ELLIOTT AVE,CPD,2017/08/10 20:45:00+00,1645,"Roberts, David"
21083,Larceny - Shoplifitng,201700027435,1100,5TH ST SW,CPD,2017/08/10 17:24:00+00,1324,"Henry, Michael"
21084,Towed Vehicle,201700027411,1000,FOREST HILLS AVE,CPD,2017/08/10 14:05:00+00,1005,"Sipe, Larry"
21085,Assault Simple,201700027400,200,"STRIBLING AVE, D",CPD,2017/08/10 10:42:00+00,0642,"Adams, Jonathan"
21086,Vandalism,201700027290,200,BURNET ST,CPD,2017/08/10 03:20:00+00,2320,"Blackwell, Ryan"
21087,Burglary,201700027389,700,RIDGE ST,CPD,2017/08/10 03:00:00+00,2300,"Zhang, Kai"
21088,Drug/Narcotics Violation,201700027376,800,CHERRY AVE,CPD,2017/08/10 02:45:00+00,2245,"Fink, James"
21089,Forgery/Counterfeiting,201700027353,300,E JEFFERSON ST,CPD,2017/08/10 02:12:00+00,2212,"Zhang, Kai"
21090,Accident - w/out Injuries,201700027348,400,E HIGH ST,CPD,2017/08/10 01:46:00+00,2146,"Wagner, Christopher "
21091,Vandalism,201700027358,800,W MAIN ST,CPD,2017/08/10 00:00:00+00,2000,"Zhang, Kai"
21092,Suspicious Activity,201700027357,300,15TH ST NW,CPD,2017/08/09 23:52:00+00,1952,"Gower, Charles"
21093,Larceny - From Motor Vehicle,201700027350,2300,CRESTMONT AVE,CPD,2017/08/09 21:30:00+00,1730,"Fink, James"
21094,Larceny - From Motor Vehicle,201700027332,1000,WERTLAND ST,CPD,2017/08/09 19:00:00+00,1500,"Hiner, Kim"
21095,Larceny - From Motor Vehicle,201700027326,1000,WERTLAND ST,CPD,2017/08/09 18:10:00+00,1410,"Hiner, Kim"
21096,Drug/Narcotics Violation,201700027324,1100,5TH ST SW,CPD,2017/08/09 17:20:00+00,1320,"Trammell, Ryan"
21097,Larceny - From Motor Vehicle,201700027297,2300,CRESTMONT AVE,CPD,2017/08/09 16:51:00+00,1251,"Henry, Michael"
21098,Found/Recovered Property,201700027330,600,E MARKET ST,CPD,2017/08/09 16:37:00+00,1237,"Duncan, Timothy"
21099,Found/Recovered Property,201700027322,1000,W MAIN ST,CPD,2017/08/09 16:17:00+00,1217,"McNerney, Todd"
21100,Towed Vehicle,201700027313,2000,JEFFERSON PARK AVE,CPD,2017/08/09 15:06:00+00,1106,"Sipe, Larry"
21101,Towed Vehicle,201700027307,800,RAINIER RD,CPD,2017/08/09 14:30:00+00,1030,"Sipe, Larry"
21102,Hit and Run,201700027295,1100,LOCUST AVE,CPD,2017/08/09 12:28:00+00,0828,"Duncan, Timothy"
21103,Larceny - From Motor Vehicle,201700027286,2200,"JEFFERSON PARK AVE, B",CPD,2017/08/09 12:10:00+00,0810,"Martin, Thomas"
21104,Drug/Narcotics Violation,201700027234,900,"1ST ST S, C",CPD,2017/08/09 11:06:00+00,0706,"Salyer, Jill"
21105,Burglary,201700027281,100,NORTH BAKER ST,CPD,2017/08/09 06:29:00+00,0229,"Freivald, Jon"
21106,Larceny - From Motor Vehicle,201700027265,1000,WERTLAND ST,CPD,2017/08/09 03:58:00+00,2358,"Blackwell, Kyle"
21107,Assault Simple,201700027255,200,9TH ST SW,CPD,2017/08/09 03:28:00+00,2328,"Gower, Charles"
21108,Larceny - From Motor Vehicle,201700027232,1400,PEN PARK RD,CPD,2017/08/09 03:23:00+00,2323,"Zhang, Kai"
21109,Assault Simple,201700027215,1000,"LINDEN AVE, 312",CPD,2017/08/09 02:00:00+00,2200,"Stein, Nathan"
21110,Larceny - Shoplifitng,201700027233,500,W MAIN ST,CPD,2017/08/09 01:17:00+00,2117,"Gower, Charles"
21111,Vandalism,201700027235,1000,PRESTON AVE,CPD,2017/08/08 23:33:00+00,1933,"Stayments, Ronald "
21112,Lost/FoundProperty,201700027222,600,E MARKET ST,CPD,2017/08/08 21:30:00+00,1730,"Sorokti, Craig"
21113,Drug/Narcotics Violation,201700027166,300,250 BYPASS,CPD,2017/08/08 21:00:00+00,1700,"Lucas, Todd"
21114,Fraud-impersonation,201700027196,1200,HOLMES AVE,CPD,2017/08/08 20:00:00+00,1600,"Duncan, Timothy"
21115,Problem Solving Project - PSP,201700027199,600,E HIGH ST,CPD,2017/08/08 18:55:00+00,1455,"Brake, Marc"
21116,Larceny - All Other,201700027192,200,W WATER ST,CPD,2017/08/08 18:10:00+00,1410,"Breeden, Casey"
21117,Hit and Run,201700027197,700,PROSPECT AVE,CPD,2017/08/08 17:42:00+00,1342,"Henry, Michael"
21118,Towed Vehicle,201700027164,1800,AVON ST,CPD,2017/08/08 14:04:00+00,1004,"Sipe, Larry"
21119,Vandalism,201700027155,800,"HARDY DR, C",CPD,2017/08/08 14:00:00+00,1000,"Hiner, Kim"
21120,Suspicious Activity,201700027139,100,W MARKET ST,CPD,2017/08/08 10:45:00+00,0645,"Maisano, Andrew"
21121,Hit and Run,201700027141,700,MAPLE ST,CPD,2017/08/08 08:59:00+00,0459,"Blackwell, Ryan"
21122,Larceny - From Motor Vehicle,201700027135,700,WALKER SQ,CPD,2017/08/08 05:56:00+00,0156,"Byrd, Timothy"
21123,Drug/Narcotics Violation,201700027137,600,250 BYPASS,CPD,2017/08/08 05:49:00+00,0149,"Wade, Gregory"
21124,Vandalism,201700027092,200,STADIUM RD,CPD,2017/08/08 03:49:00+00,2349,"Waddy, Tremayne"
21125,Assist Citizen - Mental/TDO/ECO,201700027123,1600,EMMET ST N,CPD,2017/08/08 03:30:00+00,2330,"Colon, Luis"
21126,Misc - Criminal Call,201700027100,100,AMHERST CMN,CPD,2017/08/08 03:26:00+00,2326,"Newton, Arla"
21127,Assault Simple,201700027108,700,PROSPECT AVE,CPD,2017/08/08 03:00:00+00,2300,"Burchardt, Rudy"
21128,Fraud-credit card,201700027084,2300,"HIGHLAND AVE, B",CPD,2017/08/08 02:50:00+00,2250,"Stein, Nathan"
21129,Shots Fired/Illegal Hunting,201700027121,,9TH ST NW/ HARDY DR,CPD,2017/08/08 02:30:00+00,2230,"Zhang, Kai"
21130,Larceny - All Other,201700027110,700,LEVY AVE,CPD,2017/08/08 02:00:00+00,2200,"Zhang, Kai"
21131,Larceny - Shoplifitng,201700027102,1200,AVON ST,CPD,2017/08/07 22:34:00+00,1834,"Zhang, Kai"
21132,Lost/FoundProperty,201700027071,1100,EMMET ST N,CPD,2017/08/07 19:15:00+00,1515,"Belinski, Thomas"
21133,Burglary,201700027059,100,ROBINSON WOODS,CPD,2017/08/07 18:10:00+00,1410,"Belinski, Thomas"
21134,Assault Intimidation,201700027050,900,AVON ST,CPD,2017/08/07 14:50:00+00,1050,"Woodzell, Logan"
21135,Assault Intimidation,201700027041,100,7TH ST NE,CPD,2017/08/07 14:00:00+00,1000,"Woodzell, Logan"
21136,Vandalism,201700027042,100,ROBINSON WOODS,CPD,2017/08/07 13:25:00+00,0925,"Belinski, Thomas"
21137,Disorderly Conduct,201700027009,200,SUNSET AVE,CPD,2017/08/07 04:35:00+00,0035,"Zhang, Kai"
21138,Assault Aggravated,201700026974,900,5TH ST SW,CPD,2017/08/07 04:30:00+00,0030,"Maney, Edward"
21139,Larceny - From Motor Vehicle,201700027006,100,GARRETT ST,CPD,2017/08/07 04:16:00+00,0016,"Maney, Edward"
21140,Larceny - From Motor Vehicle,201700026997,100,GARRETT ST,CPD,2017/08/07 03:50:00+00,2350,"Maney, Edward"
21141,Hit and Run,201700026987,300,10TH ST NW,CPD,2017/08/07 01:24:00+00,2124,"Rexrode, Trevor"
21142,Hit and Run,201700026983,1800,HYDRAULIC RD,CPD,2017/08/07 01:09:00+00,2109,"Newton, Arla"
21143,Hit and Run,201700026973,2000,IVY RD,CPD,2017/08/07 00:55:00+00,2055,"Waddy, Tremayne"
21144,Fires Not Arson,201700026969,600,ELIZABETH AVE,CPD,2017/08/07 00:55:00+00,2055,"Raines, Christopher"
21145,Assault Simple,201700026939,200,"MONTE VISTA AVE, A",CPD,2017/08/06 19:00:00+00,1500,"Hiner, Kim"
21146,Larceny - All Other,201700026955,400,ALTAMONT ST,CPD,2017/08/06 18:15:00+00,1415,"Bowlin, Jacob"
21147,Vandalism,201700026941,300,15TH ST NW,CPD,2017/08/06 14:40:00+00,1040,"McNerney, Todd"
21148,Fraud-wire fraud,201700026936,1800,WESTVIEW RD,CPD,2017/08/06 13:02:00+00,0902,"McNerney, Todd"
21149,Larceny - From Motor Vehicle,201700026894,1100,WERTLAND ST,CPD,2017/08/06 10:27:00+00,0627,"Byrd, Timothy"
21150,Motor Vehicle Theft,201700026928,100,9TH ST SE,CPD,2017/08/06 10:16:00+00,0616,"Fortune, Clifford"
21151,Larceny - From Motor Vehicle,201700026892,1300,WERTLAND ST,CPD,2017/08/06 09:55:00+00,0555,"Byrd, Timothy"
21152,Accident - w/out Injuries,201700026882,1400,MELBOURNE RD,CPD,2017/08/06 09:00:00+00,0500,"Sprouse, David"
21153,Larceny - From Motor Vehicle,201700026878,300,"15TH ST NW, 1006",CPD,2017/08/06 06:51:00+00,0251,"Waddy, Tremayne"
21154,Found/Recovered Property,201700026907,300,15TH ST NW,CPD,2017/08/06 05:50:00+00,0150,"Gower, Charles"
21155,Assault Simple,201700026839,500,PARK ST,CPD,2017/08/06 04:52:00+00,0052,"Burchardt, Rudy"
21156,Burglary,201700026876,800,HARDY DR,CPD,2017/08/06 04:50:00+00,0050,"Gower, Charles"
21157,Assist Agency - Backup/Assist,201700026855,1800,UNIVERSITY AVE,CPD,2017/08/06 04:15:00+00,0015,"Huber, Christopher"
21158,Misc - Non-Criminal Call,201700026881,200,5TH ST SW,CPD,2017/08/06 04:10:00+00,0010,"Newton, Arla"
21159,Drug/Narcotics Violation,201700026877,500,E MARKET ST,CPD,2017/08/06 03:50:00+00,2350,"Thomas, Eric"
21160,Drug/Narcotics Violation,201700026884,200,DICE ST,CPD,2017/08/06 03:32:00+00,2332,"Huber, Christopher"
21161,Assist Agency - Backup/Assist,201700026842,100,"STRATFORD CT, B",CPD,2017/08/05 23:31:00+00,1931,"Newton, Arla"
21162,Vandalism,201700026834,1300,WERTLAND ST,CPD,2017/08/05 21:39:00+00,1739,"Neal, Rob"
21163,Burglary,201700026826,800,"HARDY DR, B",CPD,2017/08/05 20:20:00+00,1620,"Belinski, Thomas"
21164,Larceny - From Motor Vehicle,201700026833,1000,"WERTLAND ST, 307",CPD,2017/08/05 20:07:00+00,1607,"Neal, Rob"
21165,Assault Simple,201700026820,1600,MERIDIAN ST,CPD,2017/08/05 18:42:00+00,1442,"Neal, Rob"
21166,Larceny - All Other,201700026823,100,MELBOURNE PARK CIR,CPD,2017/08/05 18:04:00+00,1404,"Cundiff, Ross"
21167,Larceny - All Other,201700026817,900,CHARLTON AVE,CPD,2017/08/05 17:20:00+00,1320,"Belinski, Thomas"
21168,Burglary,201700026819,500,RUGBY RD,CPD,2017/08/05 17:00:00+00,1300,"Ketchum, Eric"
21169,Assault Simple,201700026183,900,1ST ST S,CPD,2017/08/05 15:07:00+00,1107,"Salyer, Jill"
21170,Larceny - From Motor Vehicle,201700026815,1000,WERTLAND ST,CPD,2017/08/05 14:48:00+00,1048,"Neal, Rob"
21171,Fraud-impersonation,201700026806,200,10TH ST NW,CPD,2017/08/05 14:11:00+00,1011,"Neal, Rob"
21172,Hit and Run,201700026804,900,W MAIN ST,CPD,2017/08/05 13:28:00+00,0928,"Neal, Rob"
