RecordID_Int,ParcelNumber,Description,CardNumber,cvgiscityvw_OpenData_Parcels_AdditionsArea,StreetName,StreetNumber,Unit
51905,570051100,Open Porch,,132,BELMONT AVE,931,
51906,570052000,First Floor,,1142,BELMONT AVE,935,
51907,570052000,Second Floor,,818,BELMONT AVE,935,
51908,570052000,Basement,,324,BELMONT AVE,935,
51909,570052000,Cellar,,685,BELMONT AVE,935,
51910,570052000,Concrete Patio,,120,BELMONT AVE,935,
51911,570052000,Open Porch,,147,BELMONT AVE,935,
51912,570053000,First Floor,,1509,BELMONT AVE,937,
51913,570053000,Second Floor,,993,BELMONT AVE,937,
51914,570053000,Cathedral Ceiling,,516,BELMONT AVE,937,
51915,570053000,Open Porch,,181,BELMONT AVE,937,
51916,570055000,First Floor,,892,BELMONT AVE,912,
51917,570055000,Open Porch,,120,BELMONT AVE,912,
51918,570055000,Frame Enclosed 1/Sty,,64,BELMONT AVE,912,
51919,570055000,Stoop,,28,BELMONT AVE,912,
51920,570056000,First Floor,,1865,BELMONT AVE,910,
51921,570056000,Second Floor,,1784,BELMONT AVE,910,
51922,570056000,Basement,,2047,BELMONT AVE,910,
51923,570056000,Concrete Patio,,50,BELMONT AVE,910,
51924,570056000,Deck,,87,BELMONT AVE,910,
51925,570056000,Finished Half-Story,,870,BELMONT AVE,910,
51926,570056000,Open Porch,,484,BELMONT AVE,910,
51927,570056000,Stoop,,43,BELMONT AVE,910,
51928,570057000,First Floor,,1234,BELMONT AVE,906,
51929,570057000,Frame Enclosed 1/Sty,,112,BELMONT AVE,906,
51930,570057000,Stoop,,18,BELMONT AVE,906,
51931,570058000,First Floor,,773,BELMONT AVE,904,
51932,570058000,Second Floor,,713,BELMONT AVE,904,
51933,570058000,Concrete Patio,,414,BELMONT AVE,904,
51934,570058000,Open Porch,,176,BELMONT AVE,904,
51935,570059000,First Floor,,999,BELMONT AVE,900,
51936,570059000,Second Floor,,959,BELMONT AVE,900,
51937,570059000,Basement,,539,BELMONT AVE,900,
51938,570059000,Concrete Patio,,360,BELMONT AVE,900,
51939,570059000,Open Porch,,245,BELMONT AVE,900,
51940,570060000,First Floor,,935,MONTICELLO AVE,901,
51941,570060000,Basement,,935,MONTICELLO AVE,901,
51942,570060000,Open Porch,,165,MONTICELLO AVE,901,
51943,570061000,First Floor,,480,MONTICELLO AVE,905,
51944,570061000,Second Floor,,480,MONTICELLO AVE,905,
51945,570061000,Open Porch,,96,MONTICELLO AVE,905,
51946,570062000,First Floor,,1202,MONTICELLO AVE,909,
51947,570062000,Second Floor,,1096,MONTICELLO AVE,909,
51948,570062000,Open Porch,,277,MONTICELLO AVE,909,
51949,570062000,First Floor,,1360,MONTICELLO AVE,909,
51950,570062000,Second Floor,,1360,MONTICELLO AVE,909,
51951,570062000,Deck,,160,MONTICELLO AVE,909,
51952,570062000,Open Porch,,155,MONTICELLO AVE,909,
51953,570063000,First Floor,,822,MONTICELLO AVE,911,
51954,570063000,Second Floor,,822,MONTICELLO AVE,911,
51955,570063000,Open Porch,,192,MONTICELLO AVE,911,
51956,570064000,First Floor,,1140,MONTICELLO AVE,917,
51957,570064000,Second Floor,,294,MONTICELLO AVE,917,
51958,570064000,Open Porch,,126,MONTICELLO AVE,917,
51959,570065000,First Floor,,36789,BELMONT AVE,1000,
51960,570065000,Open Porch,,1368,BELMONT AVE,1000,
51961,570065000,First Floor,,12904,BELMONT AVE,1000,
51962,570065000,First Floor,,4127,BELMONT AVE,1000,
51963,570065000,First Floor,,815,BELMONT AVE,1000,
51964,570066000,First Floor,,1048,MONTICELLO AVE,932,
51965,570066000,Second Floor,,984,MONTICELLO AVE,932,
51966,570066000,Deck,,272,MONTICELLO AVE,932,
51967,570066000,Open Porch,,224,MONTICELLO AVE,932,
51968,570067000,First Floor,,756,MONTICELLO AVE,928,
51969,570067000,Second Floor,,238,MONTICELLO AVE,928,
51970,570067000,Basement,,243,MONTICELLO AVE,928,
51971,570067000,Open Porch,,72,MONTICELLO AVE,928,
51972,570067000,Frame Enclosed 1/Sty,,243,MONTICELLO AVE,928,
51973,570067000,First Floor,,1036,MONTICELLO AVE,928,
51974,570067000,Second Floor,,626,MONTICELLO AVE,928,
51975,570067000,Basement,,644,MONTICELLO AVE,928,
51976,570067000,Deck,,150,MONTICELLO AVE,928,
51977,570067000,Open Porch,,168,MONTICELLO AVE,928,
51978,570068000,First Floor,,1000,MONTICELLO AVE,924,
51979,570068000,Basement,,500,MONTICELLO AVE,924,
51980,570068000,Open Porch,,225,MONTICELLO AVE,924,
51981,570068000,Storage,,200,MONTICELLO AVE,924,
51982,570069000,First Floor,,756,MONTICELLO AVE,922,
51983,570069000,Second Floor,,636,MONTICELLO AVE,922,
51984,570069000,Concrete Patio,,140,MONTICELLO AVE,922,
51985,570069000,Open Porch,,174,MONTICELLO AVE,922,
51986,570070000,First Floor,,848,MONTICELLO AVE,920,
51987,570070000,Second Floor,,712,MONTICELLO AVE,920,
51988,570070000,Basement,,136,MONTICELLO AVE,920,
51989,570070000,Deck,,144,MONTICELLO AVE,920,
51990,570070000,Open Porch,,182,MONTICELLO AVE,920,
51991,570070000,Stoop,,16,MONTICELLO AVE,920,
51992,570071000,First Floor,,1434,MONTICELLO AVE,912,
51993,570071000,Deck,,484,MONTICELLO AVE,912,
51994,570071000,Finished Half-Story,,1500,MONTICELLO AVE,912,
51995,570071000,Open Porch,,210,MONTICELLO AVE,912,
51996,570072000,First Floor,,1575,MONTICELLO AVE,908,
51997,570072000,Basement,,1080,MONTICELLO AVE,908,
51998,570072000,Concrete Patio,,200,MONTICELLO AVE,908,
51999,570072000,Open Porch,,210,MONTICELLO AVE,908,
52000,570073000,First Floor,,939,MONTICELLO AVE,906,
52001,570073000,Basement,,939,MONTICELLO AVE,906,
52002,570073000,Deck,,240,MONTICELLO AVE,906,
52003,570073000,Finished Attic,,939,MONTICELLO AVE,906,
52004,570073000,Open Porch,,189,MONTICELLO AVE,906,
52005,570073000,Frame Enclosed 1/Sty,,60,MONTICELLO AVE,906,
52006,570074000,First Floor,,896,MONTICELLO AVE,900,
52007,570074000,Open Porch,,182,MONTICELLO AVE,900,
52008,570075000,First Floor,,697,MERIDIAN ST,702,
52009,570075000,Open Porch,,77,MERIDIAN ST,702,
52010,570078000,First Floor,,900,BOLLING AVE,905,
52011,570078000,Basement,,900,BOLLING AVE,905,
52012,570078000,Open Porch,,189,BOLLING AVE,905,
52013,570078000,Frame Enclosed 1/Sty,,180,BOLLING AVE,905,
52014,570079000,First Floor,,1041,BOLLING AVE,907,
52015,570079000,Second Floor,,989,BOLLING AVE,907,
52016,570079000,Concrete Patio,,52,BOLLING AVE,907,
52017,570079000,Frame Enclosed 2/Sty,,240,BOLLING AVE,907,
52018,570079000,Stone Patio,,377,BOLLING AVE,907,
52019,570081000,First Floor,,935,BOLLING AVE,911,
52020,570081000,Open Porch,,259,BOLLING AVE,911,
52021,570082000,First Floor,,1044,BOLLING AVE,913,
52022,570082000,Open Porch,,216,BOLLING AVE,913,
52023,570082000,Slab,,55,BOLLING AVE,913,
52024,570083000,First Floor,,923,BOLLING AVE,915,
52025,570083000,Deck,,144,BOLLING AVE,915,
52026,570083000,Finished Half-Story,,900,BOLLING AVE,915,
52027,570083000,Stoop,,21,BOLLING AVE,915,
52028,570084000,First Floor,,988,BOLLING AVE,917,
52029,570084000,Second Floor,,880,BOLLING AVE,917,
52030,570084000,Open Porch,,96,BOLLING AVE,917,
52031,570084000,Patio,,150,BOLLING AVE,917,
52032,570085000,First Floor,,986,BOLLING AVE,919,
52033,570085000,Finished Two-Thirds,,986,BOLLING AVE,919,
52034,570085000,Open Porch,,96,BOLLING AVE,919,
52035,570085000,Stoop,,12,BOLLING AVE,919,
52036,570086000,First Floor,,720,CASTALIA ST,702,
52037,570086000,Second Floor,,660,CASTALIA ST,702,
52038,570086000,Open Porch,,194,CASTALIA ST,702,
52039,570087000,First Floor,,711,CASTALIA ST,704,
52040,570087000,Second Floor,,651,CASTALIA ST,704,
52041,570087000,Basement,,60,CASTALIA ST,704,
52042,570087000,Open Porch,,147,CASTALIA ST,704,
52043,570087000,Frame Enclosed 1/Sty,,40,CASTALIA ST,704,
52044,570088000,First Floor,,735,CASTALIA ST,706,
52045,570088000,Second Floor,,630,CASTALIA ST,706,
52046,570088000,Open Porch,,147,CASTALIA ST,706,
52047,570088000,Frame Enclosed 1/Sty,,40,CASTALIA ST,706,
52048,570089000,First Floor,,824,MONTICELLO AVE,934,
52049,570089000,Second Floor,,824,MONTICELLO AVE,934,
52050,570089000,Open Porch,,271,MONTICELLO AVE,934,
52051,570090000,First Floor,,850,MONTICELLO AVE,935,
52052,570090000,Second Floor,,392,MONTICELLO AVE,935,
52053,570090000,Cathedral Ceiling,,170,MONTICELLO AVE,935,
52054,570090000,Open Porch,,144,MONTICELLO AVE,935,
52055,570090000,Frame Enclosed 1/Sty,,105,MONTICELLO AVE,935,
52056,570090000,Storage,,72,MONTICELLO AVE,935,
52057,570091000,First Floor,,464,MONTICELLO AVE,937,
52058,570091000,Second Floor,,464,MONTICELLO AVE,937,
52059,570091000,Deck,,268,MONTICELLO AVE,937,
52060,570091000,Frame Enclosed 1/Sty,,215,MONTICELLO AVE,937,
52061,570092000,First Floor,,604,SONOMA ST,702,
52062,570092000,Second Floor,,604,SONOMA ST,702,
52063,570092000,Canopy,,12,SONOMA ST,702,
52064,570092000,Open Porch,,116,SONOMA ST,702,
52065,570093000,First Floor,,960,MONTICELLO RD,1215,
52066,570093000,Second Floor,,960,MONTICELLO RD,1215,
52067,570093000,Deck,,16,MONTICELLO RD,1215,
52068,570093000,Open Porch,,120,MONTICELLO RD,1215,
52069,570093000,Basement,,960,MONTICELLO RD,1215,
52070,570094000,First Floor,,819,SONOMA ST,709,
52071,570094000,Second Floor,,595,SONOMA ST,709,
52072,570094000,Basement,,460,SONOMA ST,709,
52073,570094000,Deck,,144,SONOMA ST,709,
52074,570094000,Open Porch,,114,SONOMA ST,709,
52075,570094000,Stone Patio,,180,SONOMA ST,709,
52076,570095000,First Floor,,1600,MONTICELLO RD,1205,
52077,570095000,Basement,,690,MONTICELLO RD,1205,
52078,570095000,Open Porch,,192,MONTICELLO RD,1205,
52079,570095000,Screened Porch,,77,MONTICELLO RD,1205,
52080,570095000,Workshop,,690,MONTICELLO RD,1205,
52081,570095000,Stoop,,20,MONTICELLO RD,1205,
52082,570096000,First Floor,,1191,TUFTON AVE,1026,
52083,570096000,Second Floor,,813,TUFTON AVE,1026,
52084,570096000,Basement,,492,TUFTON AVE,1026,
52085,570096000,Open Porch,,221,TUFTON AVE,1026,
52086,570096000,Screened Porch,,204,TUFTON AVE,1026,
52087,570097000,First Floor,,1132,TUFTON AVE,1022,
52088,570097000,Second Floor,,406,TUFTON AVE,1022,
52089,570097000,Basement,,406,TUFTON AVE,1022,
52090,570097000,Open Porch,,147,TUFTON AVE,1022,
52091,570097000,Frame Enclosed 1/Sty,,36,TUFTON AVE,1022,
52092,570097000,Screened Porch,,180,TUFTON AVE,1022,
52093,570097000,Vaulted Ceiling,,180,TUFTON AVE,1022,
52094,570098000,First Floor,,818,TUFTON AVE,1020,
52095,570098000,Second Floor,,484,TUFTON AVE,1020,
52096,570098000,Deck,,188,TUFTON AVE,1020,
52097,570098000,Open Porch,,84,TUFTON AVE,1020,
52098,570098000,Screened Porch,,28,TUFTON AVE,1020,
52099,570099000,First Floor,,1247,TUFTON AVE,1018,
52100,570099000,Second Floor,,775,TUFTON AVE,1018,
52101,570099000,Open Porch,,204,TUFTON AVE,1018,
52102,570099000,Screened Porch,,60,TUFTON AVE,1018,
52103,570099000,Stoop,,90,TUFTON AVE,1018,
52104,570099000,First Floor,,630,TUFTON AVE,1018,
52105,570099000,Second Floor,,960,TUFTON AVE,1018,
52106,570099000,B/I Garage,,330,TUFTON AVE,1018,
52107,570100000,First Floor,,1352,TUFTON AVE,1016,
52108,570100000,Basement,,1024,TUFTON AVE,1016,
52109,570100000,Open Porch,,72,TUFTON AVE,1016,
52110,570100000,Glass Enclosed 1/Sty,,156,TUFTON AVE,1016,
52111,570100000,Pergola,,135,TUFTON AVE,1016,
52112,570100000,Screened Porch,,140,TUFTON AVE,1016,
52113,570101000,First Floor,,998,TUFTON AVE,1012,
52114,570101000,Basement,,378,TUFTON AVE,1012,
52115,570101000,Open Porch,,182,TUFTON AVE,1012,
52116,570101000,Frame Enclosed 1/Sty,,32,TUFTON AVE,1012,
52117,570101000,Stoop,,57,TUFTON AVE,1012,
52118,570102000,First Floor,,926,TUFTON AVE,1008,
52119,570102000,Deck,,60,TUFTON AVE,1008,
52120,570102000,Open Porch,,182,TUFTON AVE,1008,
52121,570102000,Stoop,,24,TUFTON AVE,1008,
52122,570107000,First Floor,,882,MONTICELLO RD,1115,
52123,570107000,Second Floor,,762,MONTICELLO RD,1115,
52124,570107000,Open Porch,,75,MONTICELLO RD,1115,
52125,570107100,First Floor,,1264,MONTICELLO RD,1113,
52126,570107100,Second Floor,,1264,MONTICELLO RD,1113,
52127,570107100,Basement,,720,MONTICELLO RD,1113,
52128,570107100,Deck,,358,MONTICELLO RD,1113,
52129,570107100,Open Porch,,368,MONTICELLO RD,1113,
52130,570107100,Frame Enclosed 1/Sty,,160,MONTICELLO RD,1113,
52131,570107100,Unfinished Attic,,1264,MONTICELLO RD,1113,
52132,570108000,First Floor,,624,MONTICELLO RD,1107,
52133,570108000,Second Floor,,624,MONTICELLO RD,1107,
52134,570108000,Basement,,312,MONTICELLO RD,1107,
52135,570108000,Open Porch,,161,MONTICELLO RD,1107,
52136,570108000,Screened Porch,,35,MONTICELLO RD,1107,
52137,570108000,Stoop,,20,MONTICELLO RD,1107,
52138,570109000,First Floor,,888,BELMONT AVE,1012,
52139,570109000,Second Floor,,630,BELMONT AVE,1012,
52140,570109000,Cellar,,160,BELMONT AVE,1012,
52141,570109000,Open Porch,,163,BELMONT AVE,1012,
52142,570111000,First Floor,,953,BELMONT AVE,1001,
52143,570111000,Second Floor,,640,BELMONT AVE,1001,
52144,570111000,Open Porch,,108,BELMONT AVE,1001,
52145,570111000,Frame Enclosed 1/Sty,,45,BELMONT AVE,1001,
52146,570111000,Glass Enclosed 1/Sty,,130,BELMONT AVE,1001,
52147,570115000,First Floor,,26650,MONTICELLO RD,1102,
52148,570115000,First Floor,,22384,MONTICELLO RD,1102,
52149,570115000,First Floor,,10000,MONTICELLO RD,1102,
52150,570118000,First Floor,,1574,MONTICELLO RD,1112,
52151,570118000,Finished Half-Story,,1459,MONTICELLO RD,1112,
52152,570118000,Open Porch,,182,MONTICELLO RD,1112,
52153,570118000,Stoop,,60,MONTICELLO RD,1112,
52154,570118000,First Floor,,493,MONTICELLO RD,1112,
52155,570119000,First Floor,,690,MONTICELLO RD,1116,
52156,570119000,Second Floor,,690,MONTICELLO RD,1116,
52157,570119000,First Floor,,260,MONTICELLO RD,1116,
52158,570119000,Open Porch,,147,MONTICELLO RD,1116,
52159,570120000,First Floor,,1323,MONTICELLO RD,1118,
52160,570120000,Second Floor,,1141,MONTICELLO RD,1118,
52161,570120000,Open Porch,,414,MONTICELLO RD,1118,
52162,570120000,Frame Enclosed 1/Sty,,182,MONTICELLO RD,1118,
52163,570121000,First Floor,,3424,MONTICELLO RD,1204,
52164,570121000,Second Floor,,3424,MONTICELLO RD,1204,
52165,570121000,Open Porch,,832,MONTICELLO RD,1204,
52166,570121000,First Floor,,1901,MONTICELLO RD,1204,
52167,570121100,First Floor,,4142,MONTICELLO RD,1214,
52168,570121200,First Floor,,2880,MONTICELLO RD,1224,
52169,570121200,Second Floor,,2880,MONTICELLO RD,1224,
52170,570122000,First Floor,,5684,MONTICELLO RD,1200,
52171,570122000,Second Floor,,25,MONTICELLO RD,1200,
52172,570122000,First Floor,,943,MONTICELLO RD,1200,
52173,570122000,Second Floor,,943,MONTICELLO RD,1200,
52174,570123001,First Floor,,912,JUNCTION LN,107,
52175,570123001,Second Floor,,912,JUNCTION LN,107,
52176,570123001,Basement,,898,JUNCTION LN,107,
52177,570123001,Screened Porch,,96,JUNCTION LN,107,
52178,570123001,Vaulted Ceiling,,210,JUNCTION LN,107,
52179,570123002,First Floor,,912,JUNCTION LN,109,
52180,570123002,Second Floor,,912,JUNCTION LN,109,
52181,570123002,Basement,,912,JUNCTION LN,109,
52182,570123002,Deck,,96,JUNCTION LN,109,
52183,570123003,First Floor,,912,JUNCTION LN,111,
52184,570123003,Second Floor,,912,JUNCTION LN,111,
52185,570123003,Basement,,898,JUNCTION LN,111,
52186,570123003,Trex Deck,,96,JUNCTION LN,111,
52187,570123003,Vaulted Ceiling,,210,JUNCTION LN,111,
52188,570123004,First Floor,,912,JUNCTION LN,113,
52189,570123004,Second Floor,,912,JUNCTION LN,113,
52190,570123004,Basement,,912,JUNCTION LN,113,
52191,570123004,Trex Deck,,96,JUNCTION LN,113,
52192,570123005,First Floor,,912,JUNCTION LN,115,
52193,570123005,Second Floor,,912,JUNCTION LN,115,
52194,570123005,Basement,,912,JUNCTION LN,115,
52195,570123005,Trex Deck,,96,JUNCTION LN,115,
52196,570123005,Vaulted Ceiling,,224,JUNCTION LN,115,
52197,570123006,First Floor,,912,JUNCTION LN,117,
52198,570123006,Second Floor,,912,JUNCTION LN,117,
52199,570123006,Basement,,912,JUNCTION LN,117,
52200,570123006,Trex Deck,,96,JUNCTION LN,117,
52201,570123007,First Floor,,912,JUNCTION LN,121,
52202,570123007,Second Floor,,912,JUNCTION LN,121,
52203,570123007,Basement,,898,JUNCTION LN,121,
52204,570123007,Deck,,160,JUNCTION LN,121,
52205,570123007,Vaulted Ceiling,,210,JUNCTION LN,121,
52206,570123008,First Floor,,912,JUNCTION LN,123,
52207,570123008,Second Floor,,912,JUNCTION LN,123,
52208,570123008,Basement,,912,JUNCTION LN,123,
52209,570123008,Deck,,96,JUNCTION LN,123,
52210,570123009,First Floor,,912,JUNCTION LN,125,
52211,570123009,Second Floor,,912,JUNCTION LN,125,
52212,570123009,Basement,,912,JUNCTION LN,125,
52213,570123009,Trex Deck,,96,JUNCTION LN,125,
52214,570123010,First Floor,,912,JUNCTION LN,127,
52215,570123010,Second Floor,,912,JUNCTION LN,127,
52216,570123010,Basement,,912,JUNCTION LN,127,
52217,570123010,Trex Deck,,96,JUNCTION LN,127,
52218,570123010,Vaulted Ceiling,,224,JUNCTION LN,127,
52219,570123011,First Floor,,912,JUNCTION LN,129,
52220,570123011,Second Floor,,912,JUNCTION LN,129,
52221,570123011,Basement,,912,JUNCTION LN,129,
52222,570123011,Trex Deck,,96,JUNCTION LN,129,
52223,570123012,First Floor,,912,JUNCTION LN,131,
52224,570123012,Second Floor,,912,JUNCTION LN,131,
52225,570123012,Basement,,898,JUNCTION LN,131,
52226,570123012,Deck,,96,JUNCTION LN,131,
52227,570123012,Vaulted Ceiling,,210,JUNCTION LN,131,
52228,570123013,First Floor,,912,JUNCTION LN,133,
52229,570123013,Second Floor,,912,JUNCTION LN,133,
52230,570123013,Basement,,912,JUNCTION LN,133,
52231,570123013,Trex Deck,,96,JUNCTION LN,133,
52232,570123014,First Floor,,912,JUNCTION LN,135,
52233,570123014,Second Floor,,912,JUNCTION LN,135,
52234,570123014,Basement,,912,JUNCTION LN,135,
52235,570123014,Trex Deck,,80,JUNCTION LN,135,
52236,570123014,Vaulted Ceiling,,224,JUNCTION LN,135,
52237,570123015,First Floor,,912,JUNCTION LN,137,
52238,570123015,Second Floor,,912,JUNCTION LN,137,
52239,570123015,Basement,,912,JUNCTION LN,137,
52240,570123016,First Floor,,912,JUNCTION LN,139,
52241,570123016,Second Floor,,912,JUNCTION LN,139,
52242,570123016,Basement,,898,JUNCTION LN,139,
52243,570123016,Deck,,96,JUNCTION LN,139,
52244,570123016,Vaulted Ceiling,,210,JUNCTION LN,139,
52245,570123017,First Floor,,912,JUNCTION LN,141,
52246,570123017,Second Floor,,912,JUNCTION LN,141,
52247,570123017,Basement,,912,JUNCTION LN,141,
52248,570123017,Deck,,96,JUNCTION LN,141,
52249,570123018,First Floor,,912,JUNCTION LN,143,
52250,570123018,Second Floor,,912,JUNCTION LN,143,
52251,570123018,Basement,,912,JUNCTION LN,143,
52252,570123018,Trex Deck,,80,JUNCTION LN,143,
52253,570123018,Vaulted Ceiling,,224,JUNCTION LN,143,
52254,570123019,First Floor,,912,JUNCTION LN,145,
52255,570123019,Second Floor,,912,JUNCTION LN,145,
52256,570123019,Basement,,912,JUNCTION LN,145,
52257,570123019,Trex Deck,,96,JUNCTION LN,145,
52258,570123020,First Floor,,912,JUNCTION LN,147,
52259,570123020,Second Floor,,912,JUNCTION LN,147,
52260,570123020,Basement,,912,JUNCTION LN,147,
52261,570123020,Trex Deck,,96,JUNCTION LN,147,
52262,570123020,Vaulted Ceiling,,224,JUNCTION LN,147,
52263,570123021,First Floor,,912,JUNCTION LN,149,
52264,570123021,Second Floor,,912,JUNCTION LN,149,
52265,570123021,Basement,,912,JUNCTION LN,149,
52266,570123021,Trex Deck,,96,JUNCTION LN,149,
52267,570123022,First Floor,,624,JUNCTION LN,156,
52268,570123022,Second Floor,,624,JUNCTION LN,156,
52269,570123022,Basement,,624,JUNCTION LN,156,
52270,570123022,Open Porch,,41,JUNCTION LN,156,
52271,570123022,Screened Porch,,128,JUNCTION LN,156,
52272,570123023,First Floor,,624,JUNCTION LN,154,
52273,570123023,Second Floor,,624,JUNCTION LN,154,
52274,570123023,Basement,,624,JUNCTION LN,154,
52275,570123023,Open Porch,,41,JUNCTION LN,154,
52276,570123023,Trex Deck,,96,JUNCTION LN,154,
52277,570123024,First Floor,,624,JUNCTION LN,152,
52278,570123024,Second Floor,,624,JUNCTION LN,152,
52279,570123024,Basement,,624,JUNCTION LN,152,
52280,570123024,Open Porch,,41,JUNCTION LN,152,
52281,570123024,Trex Deck,,96,JUNCTION LN,152,
52282,570123025,First Floor,,624,JUNCTION LN,150,
52283,570123025,Second Floor,,624,JUNCTION LN,150,
52284,570123025,Basement,,624,JUNCTION LN,150,
52285,570123025,Open Porch,,41,JUNCTION LN,150,
52286,570123025,Trex Deck,,96,JUNCTION LN,150,
52287,570123026,First Floor,,912,JUNCTION LN,148,
52288,570123026,Second Floor,,912,JUNCTION LN,148,
52289,570123026,Basement,,912,JUNCTION LN,148,
52290,570123026,Screened Porch,,96,JUNCTION LN,148,
52291,570123027,First Floor,,912,JUNCTION LN,146,
52292,570123027,Second Floor,,912,JUNCTION LN,146,
52293,570123027,Basement,,912,JUNCTION LN,146,
52294,570123027,Vaulted Ceiling,,224,JUNCTION LN,146,
52295,570123028,First Floor,,912,JUNCTION LN,144,
52296,570123028,Second Floor,,912,JUNCTION LN,144,
52297,570123028,Basement,,912,JUNCTION LN,144,
52298,570123028,Trex Deck,,126,JUNCTION LN,144,
52299,570123029,First Floor,,912,JUNCTION LN,142,
52300,570123029,Second Floor,,912,JUNCTION LN,142,
52301,570123029,Basement,,912,JUNCTION LN,142,
52302,570123029,Concrete Patio,,132,JUNCTION LN,142,
52303,570123029,Open Porch,,16,JUNCTION LN,142,
52304,570123029,Screened Porch,,132,JUNCTION LN,142,
52305,570123029,Trex Deck,,144,JUNCTION LN,142,
52306,570123029,Vaulted Ceiling,,224,JUNCTION LN,142,
52307,570123030,First Floor,,912,JUNCTION LN,140,
52308,570123030,Second Floor,,912,JUNCTION LN,140,
52309,570123030,Basement,,912,JUNCTION LN,140,
52310,570123030,Open Porch,,24,JUNCTION LN,140,
52311,570123030,Trex Deck,,126,JUNCTION LN,140,
52312,570123031,First Floor,,912,JUNCTION LN,138,
52313,570123031,Second Floor,,912,JUNCTION LN,138,
52314,570123031,Basement,,912,JUNCTION LN,138,
52315,570123031,Screened Porch,,96,JUNCTION LN,138,
52316,570123032,First Floor,,912,JUNCTION LN,136,
