X,Y,OBJECTID,geo_MAT_Status,geo_MAT_ST_NUMBER,geo_MAT_PREDIR,geo_MAT_ST_NAME,geo_MAT_SUFFIX,geo_MAT_POSTDIR,centroid_BUILD_STREET,unit,address,geo_MAT_MasterAddressID
-78.4716911932261,38.0277324319556,10487820,,1110,E,MARKET,ST, ,E MARKET ST,15F,1110 E MARKET ST #15F,102822
-78.4716911932261,38.0277324319556,10487821,,1110,E,MARKET,ST, ,E MARKET ST,16E,1110 E MARKET ST #16E,102823
-78.4716911932261,38.0277324319556,10487822,,1110,E,MARKET,ST, ,E MARKET ST,17D,1110 E MARKET ST #17D,102824
-78.4716911932261,38.0277324319556,10487823,,1110,E,MARKET,ST, ,E MARKET ST,18C,1110 E MARKET ST #18C,102825
-78.4716911932261,38.0277324319556,10487824,,1110,E,MARKET,ST, ,E MARKET ST,20A,1110 E MARKET ST #20A,102826
-78.5050036566689,38.0151887791799,10487825,,101, ,LONGWOOD,DR, ,LONGWOOD DR,A,101 LONGWOOD DR #A,102827
-78.5049632237546,38.0151679218903,10487826,,101, ,LONGWOOD,DR, ,LONGWOOD DR,B,101 LONGWOOD DR #B,102828
-78.5049214995511,38.0151476214081,10487827,,101, ,LONGWOOD,DR, ,LONGWOOD DR,C,101 LONGWOOD DR #C,102829
-78.504880482555,38.0151275929598,10487828,,101, ,LONGWOOD,DR, ,LONGWOOD DR,D,101 LONGWOOD DR #D,102830
-78.5048389758805,38.0151070104519,10487829,,101, ,LONGWOOD,DR, ,LONGWOOD DR,E,101 LONGWOOD DR #E,102831
-78.5047982379281,38.0150870531363,10487830,,101, ,LONGWOOD,DR, ,LONGWOOD DR,F,101 LONGWOOD DR #F,102832
-78.4676053567032,38.0210871380692,10487831,,506, ,RIVES,ST, ,RIVES ST,,506 RIVES ST,102833
-78.4992982123588,38.0216942179721,10487832,,814, ,ROCK CREEK,RD, ,ROCK CREEK RD,,814 ROCK CREEK RD,102916
-78.499253319496,38.0216135450965,10487833,,818, ,ROCK CREEK,RD, ,ROCK CREEK RD,,818 ROCK CREEK RD,102917
-78.4992321554646,38.0215717649403,10487834,,820, ,ROCK CREEK,RD, ,ROCK CREEK RD,,820 ROCK CREEK RD,102918
-78.4992778887447,38.0216533900994,10487835,,816, ,ROCK CREEK,RD, ,ROCK CREEK RD,,816 ROCK CREEK RD,102919
-78.4991459990281,38.021464345326,10487836,,824, ,ROCK CREEK,RD, ,ROCK CREEK RD,,824 ROCK CREEK RD,102920
-78.4990122905278,38.0215016332492,10487837,,830, ,ROCK CREEK,RD, ,ROCK CREEK RD,,830 ROCK CREEK RD,102921
-78.4883034326281,38.0308101799126,10487838,,600,W,MAIN,ST, ,W MAIN ST,308,600 W MAIN ST #308,106016
-78.4883034326281,38.0308101799126,10487839,,600,W,MAIN,ST, ,W MAIN ST,307,600 W MAIN ST #307,106015
-78.4883034326281,38.0308101799126,10487840,,600,W,MAIN,ST, ,W MAIN ST,306,600 W MAIN ST #306,106014
-78.4883034326281,38.0308101799126,10487841,,600,W,MAIN,ST, ,W MAIN ST,305,600 W MAIN ST #305,106013
-78.4883034326281,38.0308101799126,10487842,,600,W,MAIN,ST, ,W MAIN ST,304,600 W MAIN ST #304,106012
-78.4784368378373,38.0439731280469,10487843,,1015, ,BIRDWOOD,RD, ,BIRDWOOD RD,,1015 BIRDWOOD RD,101899
-78.5111212873824,38.0135491313073,10487844,,204, ,CAMELLIA,DR, ,CAMELLIA DR,,204 CAMELLIA DR,101900
-78.4997345094462,38.0360501308044,10487845,,201, ,15TH,ST,NW,15TH ST NW,1E,201 15TH ST NW #1E,101901
-78.4949665259255,38.0347077134581,10487846,,1027, ,WERTLAND,ST, ,WERTLAND ST,4,1027 WERTLAND ST #4,101902
-78.4949665259255,38.0347077134581,10487847,,1027, ,WERTLAND,ST, ,WERTLAND ST,A,1027 WERTLAND ST #A,101903
-78.4737511338568,38.0312004841571,10487848,,820,E,HIGH,ST, ,E HIGH ST,6,820 E HIGH ST #6,101904
-78.5095745451323,38.0165369141148,10487849,,104, ,MANILA,ST, ,MANILA ST,A,104 MANILA ST #A,101905
-78.4572733015526,38.0461506502236,10487850,,111, ,MEGAN,CT, ,MEGAN CT,B,111 MEGAN CT #B,101906
-78.4863879660173,38.0214037855967,10487851,,928, ,1ST,ST,S,1ST ST S,A,928 1ST ST S #A,101907
-78.4954310151237,38.0609607159857,10487852,,2206, ,NORTH BERKSHIRE,RD, ,NORTH BERKSHIRE RD,8,2206 NORTH BERKSHIRE RD #8,101908
-78.4615438682557,38.0453216552896,10487853,,1112, ,HOLMES,AVE, ,HOLMES AVE,B,1112 HOLMES AVE #B,101909
-78.4730448497415,38.0155032563464,10487854,,1800, ,MONTICELLO,RD, ,MONTICELLO RD,,1800 MONTICELLO RD,101910
-78.5086805997893,38.0140476216358,10487855,,609, ,MOSELEY,DR, ,MOSELEY DR,,609 MOSELEY DR,101911
-78.5094192463286,38.0139063653975,10487856,,615, ,MOSELEY,DR, ,MOSELEY DR,,615 MOSELEY DR,101912
-78.5125373710348,38.0140377649635,10487857,,207, ,AZALEA,DR, ,AZALEA DR,,207 AZALEA DR,101913
-78.4761577275597,38.0281277480989,10487858,,110, ,AVON,ST, ,AVON ST,100,110 AVON ST #100,101914
-78.5103261980416,38.0250030460313,10487859,,2222, ,CENTER,AVE, ,CENTER AVE,B,2222 CENTER AVE #B,101915
-78.466764837507,38.0290684525841,10487860,,1300, ,LITTLE HIGH,ST, ,LITTLE HIGH ST,A,1300 LITTLE HIGH ST #A,101916
-78.47853715769,38.0292940777335,10487861,,112, ,5TH,ST,SE,5TH ST SE,3A,112 5TH ST SE #3A,101917
-78.47853715769,38.0292940777335,10487862,,112, ,5TH,ST,SE,5TH ST SE,4C,112 5TH ST SE #4C,101918
-78.4673223201678,38.0296016802627,10487863,,1209, ,LITTLE HIGH,ST, ,LITTLE HIGH ST,B,1209 LITTLE HIGH ST #B,101919
-78.4782424774707,38.0407637325723,10487864,,1724, ,ALLIED,ST, ,ALLIED ST,2B,1724 ALLIED ST #2B,101920
-78.478945286889,38.0406802144599,10487865,,1229, ,HARRIS,ST, ,HARRIS ST,8,1229 HARRIS ST #8,101921
-78.4832635307982,38.0269312769625,10487866,,500, ,1ST,ST,S,1ST ST S,615,500 1ST ST S #615,101922
-78.5089515517576,38.0262774760321,10487867,,220, ,SHAMROCK,RD, ,SHAMROCK RD,A,220 SHAMROCK RD #A,101923
-78.5068750509396,38.0241474580015,10487868,,1600, ,MULBERRY,AVE, ,MULBERRY AVE,C,1600 MULBERRY AVE #C,101924
-78.5093016425332,38.0258207229655,10487869,,215, ,SHAMROCK,RD, ,SHAMROCK RD,B,215 SHAMROCK RD #B,101925
-78.4951123745727,38.0439560994322,10487870,,109, ,STEWART,CIR, ,STEWART CIR,A,109 STEWART CIR #A,101926
-78.478636816341,38.0239356308858,10487871,,712, ,MONTICELLO,AVE, ,MONTICELLO AVE,B,712 MONTICELLO AVE #B,101927
-78.4816415071389,38.0281510566243,10487872,,402, ,GARRETT,ST, ,GARRETT ST,A,402 GARRETT ST #A,101928
-78.4780063901673,38.0256749119515,10487873,,700, ,HINTON,AVE, ,HINTON AVE,3,700 HINTON AVE #3,101929
-78.4926042020567,38.0363606365471,10487874,,336, ,10TH,ST,NW,10TH ST NW,B,336 10TH ST NW #B,101930
-78.499431529471,38.0357429538509,10487875,,218, ,15TH,ST,NW,15TH ST NW,201,218 15TH ST NW #201,101931
-78.499431529471,38.0357429538509,10487876,,218, ,15TH,ST,NW,15TH ST NW,401,218 15TH ST NW #401,101932
-78.459491715038,38.0361711108121,10487877,,921, ,RIVER,RD, ,RIVER RD,,921 RIVER RD,101980
-78.4591875953273,38.0435298634662,10487878,,1116, ,LOCUST,AVE, ,LOCUST AVE,,1116 LOCUST AVE,101981
-78.4728441218642,38.026762296293,10487879,,200, ,DOUGLAS,AVE, ,DOUGLAS AVE,2D,200 DOUGLAS AVE #2D,101982
-78.4728441218642,38.026762296293,10487880,,200, ,DOUGLAS,AVE, ,DOUGLAS AVE,2A,200 DOUGLAS AVE #2A,101983
-78.4728441218642,38.026762296293,10487881,,200, ,DOUGLAS,AVE, ,DOUGLAS AVE,1B,200 DOUGLAS AVE #1B,101984
-78.5087287420672,38.0283760344134,10487882,,1800, ,JEFFERSON PARK,AVE, ,JEFFERSON PARK AVE,103,1800 JEFFERSON PARK AVE #103,101985
-78.5105581658309,38.027137778181,10487883,,102, ,SHAMROCK,RD, ,SHAMROCK RD,6,102 SHAMROCK RD #6,101986
-78.5105581658309,38.027137778181,10487884,,102, ,SHAMROCK,RD, ,SHAMROCK RD,7,102 SHAMROCK RD #7,101987
-78.5111395762444,38.0273335265915,10487885,,1900, ,JEFFERSON PARK,AVE, ,JEFFERSON PARK AVE,5,1900 JEFFERSON PARK AVE #5,101988
-78.5105581658309,38.027137778181,10487886,,102, ,SHAMROCK,RD, ,SHAMROCK RD,15,102 SHAMROCK RD #15,101989
-78.470763599534,38.0328956764825,10487887,,513, ,LOCUST,AVE, ,LOCUST AVE,B,513 LOCUST AVE #B,101990
-78.4994323616905,38.0291870268223,10487888,,1102, ,GROVE,ST, ,GROVE ST,A,1102 GROVE ST #A,101991
-78.5027240376732,38.02556418182,10487889,,1406, ,BAKER,ST, ,BAKER ST,A,1406 BAKER ST #A,101992
-78.4883034326281,38.0308101799126,10487890,,600,W,MAIN,ST, ,W MAIN ST,303,600 W MAIN ST #303,106011
-78.4883034326281,38.0308101799126,10487891,,600,W,MAIN,ST, ,W MAIN ST,302,600 W MAIN ST #302,106010
-78.4883034326281,38.0308101799126,10487892,,600,W,MAIN,ST, ,W MAIN ST,301,600 W MAIN ST #301,106009
-78.4884583618108,38.0309810839293,10487893,,608,W,MAIN,ST, ,W MAIN ST, ,608 W MAIN ST,106046
-78.4884583618108,38.0309810839293,10487894,,608,W,MAIN,ST, ,W MAIN ST,200,608 W MAIN ST #200,106047
-78.4804396456201,38.0309562605273,10487895,,110, ,2ND,ST,NE,2ND ST NE,4,110 2ND ST NE #4,101993
-78.4720548059815,38.0298252836063,10487896,,1011,E,JEFFERSON,ST, ,E JEFFERSON ST,202,1011 E JEFFERSON ST #202,101994
-78.4826236330329,38.0285305914289,10487897,,126, ,GARRETT,ST, ,GARRETT ST,O,126 GARRETT ST #O,101995
-78.4804396456201,38.0309562605273,10487898,,110, ,2ND,ST,NE,2ND ST NE,B,110 2ND ST NE #B,101996
-78.4928514181876,38.0532159386655,10487899,,1939, ,BLUE RIDGE,RD, ,BLUE RIDGE RD,,1939 BLUE RIDGE RD,101997
-78.4934138320265,38.0510976224474,10487900,,1916, ,BLUE RIDGE,RD, ,BLUE RIDGE RD,,1916 BLUE RIDGE RD,101998
-78.5043739038786,38.0151644214619,10487901,,412, ,HARRIS,RD, ,HARRIS RD,,412 HARRIS RD,101999
-78.509756537701,38.0148036629522,10487902,,109, ,HILTON,DR, ,HILTON DR,,109 HILTON DR,102000
-78.4653604069671,38.0206323804264,10487903,,1500, ,CARLTON,AVE, ,CARLTON AVE,19,1500 CARLTON AVE #19,102001
-78.4768656175016,38.0179994476583,10487904,,1004, ,ALTAVISTA,AVE, ,ALTAVISTA AVE,,1004 ALTAVISTA AVE,102002
-78.4810837599585,38.0178828002714,10487905,,804, ,STONEHENGE,AVE, ,STONEHENGE AVE,,804 STONEHENGE AVE,102003
-78.4806422245908,38.018690761958,10487906,,802, ,DRUID,AVE, ,DRUID AVE,,802 DRUID AVE,102004
-78.4794497213247,38.0184929606355,10487907,,817, ,DRUID,AVE, ,DRUID AVE,,817 DRUID AVE,102005
-78.4797576953236,38.0254984396569,10487908,,610, ,BELMONT,AVE, ,BELMONT AVE,,610 BELMONT AVE,102006
-78.4800437117685,38.0249057969813,10487909,,613, ,MONTICELLO,AVE, ,MONTICELLO AVE,,613 MONTICELLO AVE,102007
-78.4684360874506,38.025097732688,10487910,,148, ,CARLTON,RD, ,CARLTON RD,,148 CARLTON RD,102008
-78.4791953908512,38.0308020785608,10487911,,310,E,MARKET,ST,,E MARKET ST,E,310 E MARKET ST #E,102010
-78.5009137274133,38.0405636040738,10487912,,1710, ,GORDON,AVE, ,GORDON AVE,,1710 GORDON AVE,102011
-78.5064081727118,38.0497608541178,10487913,,2101, ,ARLINGTON,BLVD, ,ARLINGTON BLVD,106,2101 ARLINGTON BLVD #106,102012
-78.5064081727118,38.0497608541178,10487914,,2101, ,ARLINGTON,BLVD, ,ARLINGTON BLVD,109,2101 ARLINGTON BLVD #109,102013
-78.5064081727118,38.0497608541178,10487915,,2101, ,ARLINGTON,BLVD, ,ARLINGTON BLVD,117,2101 ARLINGTON BLVD #117,102014
-78.5064081727118,38.0497608541178,10487916,,2101, ,ARLINGTON,BLVD, ,ARLINGTON BLVD,125,2101 ARLINGTON BLVD #125,102015
-78.5064081727118,38.0497608541178,10487917,,2101, ,ARLINGTON,BLVD, ,ARLINGTON BLVD,126,2101 ARLINGTON BLVD #126,102016
-78.5064081727118,38.0497608541178,10487918,,2101, ,ARLINGTON,BLVD, ,ARLINGTON BLVD,134,2101 ARLINGTON BLVD #134,102017
-78.5064081727118,38.0497608541178,10487919,,2101, ,ARLINGTON,BLVD, ,ARLINGTON BLVD,142,2101 ARLINGTON BLVD #142,102018
-78.5064081727118,38.0497608541178,10487920,,2101, ,ARLINGTON,BLVD, ,ARLINGTON BLVD,143,2101 ARLINGTON BLVD #143,102019
-78.5064081727118,38.0497608541178,10487921,,2101, ,ARLINGTON,BLVD, ,ARLINGTON BLVD,151,2101 ARLINGTON BLVD #151,102020
-78.5064081727118,38.0497608541178,10487922,,2101, ,ARLINGTON,BLVD, ,ARLINGTON BLVD,208,2101 ARLINGTON BLVD #208,102021
-78.5064081727118,38.0497608541178,10487923,,2101, ,ARLINGTON,BLVD, ,ARLINGTON BLVD,216,2101 ARLINGTON BLVD #216,102022
-78.5102611062696,38.0150675620008,10487924,,104, ,HARRIS,RD, ,HARRIS RD,,104 HARRIS RD,102074
-78.5123176204107,38.0149333385656,10487925,,115, ,AZALEA,DR, ,AZALEA DR,,115 AZALEA DR,102075
-78.5095541861461,38.0135736342724,10487926,,612, ,MOSELEY,DR, ,MOSELEY DR,,612 MOSELEY DR,102076
-78.4783324218872,38.0308880722105,10487927,,413,E,MARKET,ST, ,5TH ST NE,,413 E MARKET ST,102077
-78.5088301994584,38.0306506697303,10487928,,1709, ,JEFFERSON PARK,AVE, ,JEFFERSON PARK AVE,4,1709 JEFFERSON PARK AVE #4,102078
-78.5088301994584,38.0306506697303,10487929,,1709, ,JEFFERSON PARK,AVE, ,JEFFERSON PARK AVE,5,1709 JEFFERSON PARK AVE #5,102079
-78.4950569518714,38.0410089019403,10487930,,718, ,MADISON,AVE, ,MADISON AVE,B,718 MADISON AVE #B,102080
-78.4699761178864,38.0309043675295,10487931,,402, ,11TH,ST,NE,11TH ST NE,A12,402 11TH ST NE #A12,102081
-78.5197036842555,38.0229392302502,10487932,,207, ,STRIBLING,AVE, ,STRIBLING AVE,3,207 STRIBLING AVE #3,102082
-78.5115639966299,38.0270667423848,10487933,,1904, ,JEFFERSON PARK,AVE, ,JEFFERSON PARK AVE,34,1904 JEFFERSON PARK AVE #34,102083
-78.5034300083433,38.0309410522474,10487934,,429, ,MONROE,LN, ,MONROE LN,4E,429 MONROE LN #4E,102084
-78.5091077307394,38.0280552741434,10487935,,1800, ,JEFFERSON PARK,AVE, ,JEFFERSON PARK AVE,133,1800 JEFFERSON PARK AVE #133,102085
-78.5091077307394,38.0280552741434,10487936,,1800, ,JEFFERSON PARK,AVE, ,JEFFERSON PARK AVE,118,1800 JEFFERSON PARK AVE #118,102086
-78.5091077307394,38.0280552741434,10487937,,1800, ,JEFFERSON PARK,AVE, ,JEFFERSON PARK AVE,119,1800 JEFFERSON PARK AVE #119,102087
-78.5107244280609,38.0278041341157,10487938,,101, ,CARROLLTON,TER, ,CARROLLTON TER,11,101 CARROLLTON TER #11,102088
-78.5027861216929,38.0309207453107,10487939,,428, ,MONROE,LN, ,MONROE LN,408,428 MONROE LN #408,102089
-78.4897570697071,38.0232085403907,10487940,,223, ,LANKFORD,AVE, ,LANKFORD AVE,,223 LANKFORD AVE,101327
-78.5158918662384,38.0139136573472,10487941,,248, ,OLD LYNCHBURG,RD, ,OLD LYNCHBURG RD,,248 OLD LYNCHBURG RD,101328
-78.5079985935243,38.0233828011115,10487942,,1618, ,MULBERRY,AVE, ,MULBERRY AVE,,1618 MULBERRY AVE,101329
-78.505401206896,38.0228588064174,10487943,,600, ,SHAMROCK,RD, ,SHAMROCK RD,,600 SHAMROCK RD,101330
-78.4709180194075,38.0480281892528,10487944,,108, ,MELBOURNE PARK,CIR, ,MELBOURNE PARK CIR,D,108 MELBOURNE PARK CIR #D,101331
-78.496640150502,38.0345922842982,10487945,,1207, ,WERTLAND,ST, ,WERTLAND ST,B,1207 WERTLAND ST #B,101332
-78.4958403632654,38.0348124484461,10487946,,1115, ,WERTLAND,ST, ,WERTLAND ST,103,1115 WERTLAND ST #103,101333
-78.5036244913656,38.0228615079124,10487947,,1515, ,TRAILRIDGE,RD, ,TRAILRIDGE RD,,1515 TRAILRIDGE RD,101334
-78.5034890921576,38.0226963198957,10487948,,1517, ,TRAILRIDGE,RD, ,TRAILRIDGE RD,,1517 TRAILRIDGE RD,101335
-78.4904065960762,38.0400276740921,10487949,,701, ,10TH,ST,NW,10TH ST NW,,701 10TH ST NW,101336
-78.4919205279538,38.0315713525101,10487950,,820,W,MAIN,ST, ,W MAIN ST,,820 W MAIN ST,101337
-78.4718200088385,38.0407816245872,10487951,,901, ,PARK,ST, ,PARK ST,A,901 PARK ST #A,101338
-78.510168535724,38.0278949508528,10487952,,102, ,CARROLLTON,TER, ,CARROLLTON TER,B,102 CARROLLTON TER #B,101340
-78.5060692489888,38.0133440360772,10487953,,118, ,LONGWOOD,DR, ,LONGWOOD DR,A,118 LONGWOOD DR #A,101341
-78.4871489925528,38.0606159334288,10487954,,2111, ,MICHIE,DR, ,MICHIE DR,84,2111 MICHIE DR #84,101342
-78.4871489925528,38.0606159334288,10487955,,2111, ,MICHIE,DR, ,MICHIE DR,83,2111 MICHIE DR #83,101343
-78.4867073698952,38.0606584203549,10487956,,2111, ,MICHIE,DR, ,MICHIE DR,71,2111 MICHIE DR #71,101344
-78.486939426779,38.060417472227,10487957,,2111, ,MICHIE,DR, ,MICHIE DR,127,2111 MICHIE DR #127,101345
-78.5090977736228,38.0409501315269,10487958,,1930, ,IVY,RD, ,IVY RD,3,1930 IVY RD #3,101346
-78.4981061832217,38.0381379555956,10487959,,1409, ,VIRGINIA,AVE, ,VIRGINIA AVE,A,1409 VIRGINIA AVE #A,101347
-78.5087287420672,38.0283760344134,10487960,,1800, ,JEFFERSON PARK,AVE, ,JEFFERSON PARK AVE,200,1800 JEFFERSON PARK AVE #200,101348
-78.5008131480993,38.041935807435,10487961,,4, ,UNIVERSITY,CIR, ,UNIVERSITY CIR,2,4 UNIVERSITY CIR #2,101349
-78.5000941000105,38.0455634987405,10487962,,1837, ,FENDALL,AVE, ,FENDALL AVE,,1837 FENDALL AVE,101350
-78.4929624607824,38.0495948834421,10487963,,1124, ,HILLTOP,RD, ,HILLTOP RD,,1124 HILLTOP RD,101351
-78.5118974574342,38.0403143181129,10487964,,132, ,BOLLINGWOOD,RD, ,BOLLINGWOOD RD,,132 BOLLINGWOOD RD,101398
-78.4973151916557,38.0193990715881,10487965,,949, ,ROCK CREEK,RD, ,ROCK CREEK RD,,949 ROCK CREEK RD,101399
-78.4934107815677,38.0394710535327,10487966,,517, ,11TH,ST,NW,11TH ST NW,,517 11TH ST NW,101400
-78.4974178818465,38.0397875091092,10487967,,507, ,15TH,ST,NW,15TH ST NW,,507 15TH ST NW,101401
-78.4991084936643,38.034429069344,10487968,,104, ,14TH,ST,NW,14TH ST NW,2,104 14TH ST NW #2,101403
-78.4987964605662,38.0359643248817,10487969,,225, ,14TH,ST,NW,14TH ST NW,303,225 14TH ST NW #303,101404
-78.4987964605662,38.0359643248817,10487970,,225, ,14TH,ST,NW,14TH ST NW,304,225 14TH ST NW #304,101405
-78.4967067627734,38.0366476435105,10487971,,324, ,13TH,ST,NW,13TH ST NW,6,324 13TH ST NW #6,101406
-78.4987564424805,38.0371396685592,10487972,,330, ,15TH,ST,NW,15TH ST NW,5,330 15TH ST NW #5,101407
-78.4840248571974,38.0406115808053,10487973,,1117, ,FOREST,ST, ,FOREST ST,1,1117 FOREST ST #1,101408
-78.4662978226918,38.0645928902405,10487974,,2304, ,TARLETON,DR, ,TARLETON DR,,2304 TARLETON DR,101409
-78.4650989732865,38.0644996466134,10487975,,104, ,GREENBRIER,TER, ,GREENBRIER TER,,104 GREENBRIER TER,101410
-78.4726475931717,38.064164953317,10487976,,2402, ,KERRY,LN, ,KERRY LN,,2402 KERRY LN,101411
-78.4651683645088,38.0643048917614,10487977,,106, ,GREENBRIER,TER, ,GREENBRIER TER,,106 GREENBRIER TER,101412
-78.4734504023189,38.0637529958944,10487978,,1919, ,GREENBRIER,DR, ,GREENBRIER DR,,1919 GREENBRIER DR,101413
-78.4771366924745,38.033803343498,10487979,,405, ,HEDGE,ST, ,HEDGE ST,,405 HEDGE ST,101414
-78.4770120421592,38.0337387988803,10487980,,407, ,HEDGE,ST, ,HEDGE ST,,407 HEDGE ST,101415
-78.5082160393877,38.0284687172761,10487981,,1800, ,JEFFERSON PARK,AVE, ,JEFFERSON PARK AVE,76,1800 JEFFERSON PARK AVE #76,101416
-78.5139285302144,38.0271526893671,10487982,,108, ,OBSERVATORY,AVE, ,OBSERVATORY AVE,1,108 OBSERVATORY AVE #1,101417
-78.5082160393877,38.0284687172761,10487983,,1800, ,JEFFERSON PARK,AVE, ,JEFFERSON PARK AVE,77,1800 JEFFERSON PARK AVE #77,101418
-78.5134394763584,38.027282420459,10487984,,110, ,WASHINGTON,AVE, ,WASHINGTON AVE,3,110 WASHINGTON AVE #3,101419
-78.4811334479236,38.0155565607394,10487985,,1500, ,MERIDIAN,ST, ,MERIDIAN ST,,1500 MERIDIAN ST,101420
-78.5166218050234,38.0205117715703,10487986,,205, ,SUNSET,AVE, ,SUNSET AVE,,205 SUNSET AVE,101421
-78.518087321578,38.0192873376641,10487987,,226, ,SUNSET,AVE, ,SUNSET AVE,,226 SUNSET AVE,101422
-78.4973658134105,38.0218204860233,10487988,,770, ,ORANGEDALE,AVE, ,ORANGEDALE AVE,,770 ORANGEDALE AVE,101423
-78.4813323212431,38.0461665456404,10487989,,1411, ,RUTLEDGE,AVE, ,RUTLEDGE AVE,,1411 RUTLEDGE AVE,101424
-78.5141056537342,38.0282881168155,10487990,,123, ,WASHINGTON,AVE, ,WASHINGTON AVE,A,123 WASHINGTON AVE #A,101425
-78.5122516641212,38.0281361985139,10487991,,111, ,SHAMROCK,RD, ,SHAMROCK RD,,111 SHAMROCK RD,101426
-78.4974906415876,38.0208607120954,10487992,,813, ,PROSPECT,AVE, ,PROSPECT AVE,,813 PROSPECT AVE,101427
-78.5093302668429,38.0252638548837,10487993,,117, ,STRATFORD,CT, ,STRATFORD CT,,117 STRATFORD CT,101428
-78.5130713875814,38.027917970338,10487994,,115, ,HARMON,ST, ,HARMON ST,,115 HARMON ST,101429
-78.5099516216392,38.0276899983982,10487995,,106, ,CARROLLTON,TER, ,CARROLLTON TER,,106 CARROLLTON TER,101430
-78.486586258923,38.0490222430504,10487996,,1307, ,WELLFORD,ST, ,WELLFORD ST,,1307 WELLFORD ST,101431
-78.4946503512419,38.0593845252388,10487997,,2102, ,ANGUS,RD, ,ANGUS RD,,2102 ANGUS RD,101432
-78.4617416297362,38.046327779048,10487998,,703, ,ELIZABETH,AVE, ,ELIZABETH AVE,B,703 ELIZABETH AVE #B,101433
-78.460919596546,38.0477718203419,10487999,,1222, ,HOLMES,AVE, ,HOLMES AVE,B,1222 HOLMES AVE #B,101434
-78.511233529904,38.028008107543,10488000,,1821, ,JEFFERSON PARK,AVE, ,JEFFERSON PARK AVE,9,1821 JEFFERSON PARK AVE #9,101435
-78.4959210688872,38.0603635273693,10488001,,2202, ,NORTH BERKSHIRE,RD, ,NORTH BERKSHIRE RD,102,2202 NORTH BERKSHIRE RD #102,101436
-78.4975622851412,38.0618126745846,10488002,,1704, ,CEDAR HILL,RD, ,CEDAR HILL RD,A,1704 CEDAR HILL RD #A,101437
-78.4897890710573,38.0428440197011,10488003,,1622, ,AMHERST,ST, ,AMHERST ST,B,1622 AMHERST ST #B,101438
-78.4818460247843,38.0289509901703,10488004,,310, ,2ND,ST,SE,2ND ST SE,D,310 2ND ST SE #D,101439
-78.4750342606535,38.0326112674532,10488005,,705, ,MAPLE,ST, ,MAPLE ST,B,705 MAPLE ST #B,101440
-78.4759917891597,38.0318504281122,10488006,,619,E,HIGH,ST, ,E HIGH ST,5,619 E HIGH ST #5,101441
-78.4777094573107,38.0287900157431,10488007,,600,E,WATER,ST, ,E WATER ST,E,600 E WATER ST #E,101489
-78.5157236485761,38.0283265710389,10488008,,2010, ,STADIUM,RD, ,STADIUM RD,1,2010 STADIUM RD #1,101490
-78.5157236485761,38.0283265710389,10488009,,2010, ,STADIUM,RD, ,STADIUM RD,9,2010 STADIUM RD #9,101491
-78.5152358754351,38.0282803444148,10488010,,2006, ,STADIUM,RD, ,STADIUM RD,2,2006 STADIUM RD #2,101492
-78.5087287420672,38.0283760344134,10488011,,1800, ,JEFFERSON PARK,AVE, ,JEFFERSON PARK AVE,1000,1800 JEFFERSON PARK AVE #1000,101493
-78.4896934839588,38.0289687638187,10488012,,308, ,6TH,ST,SW,6TH ST SW,B,308 6TH ST SW #B,101494
-78.4919583263559,38.0286470699524,10488013,,332, ,7 1/2,ST,SW,7 1/2 ST SW,B,332 7 1/2 ST SW #B,101495
-78.4886730850152,38.0297299700935,10488014,,215, ,5TH,ST,SW,5TH ST SW,2D,215 5TH ST SW #2D,101496
-78.4826236330329,38.0285305914289,10488015,,126, ,GARRETT,ST, ,GARRETT ST,E,126 GARRETT ST #E,101497
-78.4826236330329,38.0285305914289,10488016,,126, ,GARRETT,ST, ,GARRETT ST,G,126 GARRETT ST #G,101498
-78.4945649585428,38.0182364967377,10488017,,1014, ,RIDGE,ST, ,RIDGE ST,2,1014 RIDGE ST #2,101499
-78.4743155906022,38.0273618549067,10488018,,110, ,GOODMAN,ST, ,GOODMAN ST,A1,110 GOODMAN ST #A1,101500
-78.4761673379049,38.0164257958927,10488019,,1604, ,MONTICELLO,AVE, ,MONTICELLO AVE,E,1604 MONTICELLO AVE #E,101501
-78.4761673379049,38.0164257958927,10488020,,1604, ,MONTICELLO,AVE, ,MONTICELLO AVE,F,1604 MONTICELLO AVE #F,101502
-78.4779377980678,38.0409410686289,10488021,,1701, ,ALLIED,ST, ,ALLIED ST,D,1701 ALLIED ST #D,101503
-78.4780932748794,38.0295412314058,10488022,,520,E,MAIN,ST, ,E MAIN ST,1,520 E MAIN ST #1,101505
-78.4780932748794,38.0295412314058,10488023,,520,E,MAIN,ST, ,E MAIN ST,2,520 E MAIN ST #2,101506
-78.4784453267972,38.0296420798795,10488024,,108, ,5TH,ST,SE,5TH ST SE,306,108 5TH ST SE #306,101507
-78.4842881999064,38.0306285271356,10488025,,250,W,MAIN,ST, ,W MAIN ST,210,250 W MAIN ST #210,101508
-78.4985708587944,38.0337827096928,10488026,,1325,W,MAIN,ST, ,W MAIN ST,C,1325 W MAIN ST #C,101509
-78.482028513142,38.0306602330916,10488027,,112,W,MAIN,ST, ,W WATER ST,1,112 W MAIN ST #1,101510
-78.4858796385375,38.0278572935664,10488028,,208, ,DICE,ST, ,DICE ST,2,208 DICE ST #2,101511
